commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Zell (LU),53.0,3.8,2.5,"Freiberger  16, Tinker  8, Europäisches Sportpferd Schweiz  6, Esel Rasse unbekannt  5",
Grandson,5.0,0.6,0.1,,
Saicourt,204.0,14.8,31.6,"Europäisches Sportpferd Schweiz  72, Freiberger  65, Europäisches Sportpferd Deutschland  15, Araber  9, Europäisches Sportpferd Holland  7",
Leuggern,80.0,5.8,3.7,"Islandpferd  33, Shetland Pony  11, Esel Rasse unbekannt  5, Europäisches Sportpferd Schweiz  5",
Herdern,35.0,2.5,3.1,"Shetland Pony  7, Freiberger  5",
Bure,21.0,1.5,3.3,Freiberger  16,
Brittnau,101.0,7.4,2.5,"Freiberger  16, Shetland Pony  15, Esel Rasse unbekannt  9, Europäisches Sportpferd Schweiz  9, Araber  7",
Les Genevez (JU),110.0,8.1,21.3,"Freiberger  84, Europäisches Sportpferd Schweiz  7, Kaltblut Rasse unbekannt  5",
Dübendorf,33.0,2.4,0.1,"Europäisches Sportpferd Deutschland  6, Esel Rasse unbekannt  5",
Hausen am Albis,109.0,8.0,2.9,"Europäisches Sportpferd Deutschland  18, Europäisches Sportpferd Schweiz  11, Shetland Pony  11, Islandpferd  7, Araber  6",
Bonfol,18.0,1.3,2.7,Europäisches Sportpferd Schweiz  5,
Morges,0.0,0.0,0.0,,
Courtételle,72.0,5.3,2.7,"Freiberger  54, Europäisches Sportpferd Schweiz  9",
Bourrignon,132.0,9.7,48.9,"Freiberger  75, Europäisches Sportpferd Schweiz  24, Europäisches Sportpferd Deutschland  8, Pony Schweiz  5",
Rolle,6.0,2.2,0.1,,
Merenschwand,108.0,8.0,2.9,"Freiberger  17, Islandpferd  16, Europäisches Sportpferd Schweiz  15, Europäisches Sportpferd Deutschland  10, Shetland Pony  6",
Ramsen,23.0,1.7,1.6,"Shetland Pony  10, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  5",
Schmitten (FR),66.0,4.9,1.6,"Shetland Pony  17, Araber  10, Freiberger  10, Esel Rasse unbekannt  5, Europäisches Sportpferd Schweiz  5",
Soubey,28.0,2.1,21.4,"Freiberger  22, Esel Rasse unbekannt  6",
Cormoret,112.0,8.3,22.7,"Freiberger  55, Pura raza española  9, Europäisches Sportpferd Schweiz  7, Europäisches Sportpferd Deutschland  5, Shetland Pony  5",
Bürchen,10.0,0.7,1.3,,
Sauge,12.0,0.9,1.5,Freiberger  8,
La Verrerie,64.0,4.8,4.9,"Freiberger  17, Shetland Pony  17, Pony Schweiz  13, Esel Rasse unbekannt  5",
Felsberg,49.0,3.7,1.9,"Islandpferd  12, Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  6, Haflinger  6",
Embd,18.0,1.3,6.4,"Esel Rasse unbekannt  8, Shetland Pony  7",
Rhäzüns,18.0,1.3,1.1,Islandpferd  9,
Wald (BE),78.0,5.9,6.7,"Freiberger  31, Europäisches Sportpferd Schweiz  13",
Echichens,83.0,6.3,2.7,"Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Frankreich  11, Freiberger  7, Europäisches Sportpferd Deutschland  6, Shetland Pony  6",
Wünnewil-Flamatt,98.0,7.4,1.8,"Freiberger  23, Europäisches Sportpferd Schweiz  10, Haflinger  10, Shetland Pony  8, Pony Schweiz  7",
Galgenen,106.0,8.0,2.0,"Europäisches Sportpferd Schweiz  25, Europäisches Sportpferd Deutschland  22, Esel Rasse unbekannt  18, Europäisches Sportpferd Belgien  9, Europäisches Sportpferd Holland  6",
Lostorf,95.0,7.2,2.4,"Europäisches Sportpferd Schweiz  25, Shetland Pony  12, Europäisches Sportpferd Deutschland  11, Freiberger  7, Pura raza española  6",
Linden,70.0,5.3,5.4,"Freiberger  20, Shetland Pony  12, Europäisches Sportpferd Schweiz  8, Paint horse  5",
Locarno,128.0,6.8,0.8,"Europäisches Sportpferd Schweiz  25, Europäisches Sportpferd Deutschland  12, Esel Rasse unbekannt  8, Freiberger  8, Esel Andalusischer Riese  5, Europäisches Sportpferd Holland  5, Pony Schweiz  5",
Eschenbach (LU),100.0,7.6,2.7,"Europäisches Sportpferd Schweiz  18, Europäisches Sportpferd Deutschland  14, Shetland Pony  12, Freiberger  11, Pony Schweiz  5",
Visp,90.0,6.8,1.1,"Freiberger  25, Esel Rasse unbekannt  20, Maultier  20, Europäisches Sportpferd Schweiz  5",
Chevroux,13.0,3.8,2.6,,
Wilderswil,9.0,0.7,0.3,,
Vaulion,29.0,2.2,5.7,Esel Rasse unbekannt  11,
Pfyn,127.0,9.7,6.0,"Europäisches Sportpferd Deutschland  37, Europäisches Sportpferd Schweiz  20, Freiberger  13, Shetland Pony  7, Pony Schweiz  6, Sportpony Deutschland  6",
Berg (TG),68.0,5.2,2.0,"Esel Rasse unbekannt  12, Europäisches Sportpferd Deutschland  12, Shetland Pony  8, Freiberger  7, Pony Schweiz  5",
Ossingen,128.0,9.8,7.4,"Europäisches Sportpferd Schweiz  63, Europäisches Sportpferd Deutschland  10, Polopony  10, Freiberger  7, Shetland Pony  7",
Bovernier,7.0,0.5,0.8,,
Vex,50.0,3.8,2.8,"Esel Rasse unbekannt  24, Shetland Pony  11, Freiberger  8",
Mettmenstetten,193.0,14.8,3.6,"Europäisches Sportpferd Deutschland  39, Europäisches Sportpferd Schweiz  33, Freiberger  12, Esel Rasse unbekannt  7, Europäisches Sportpferd Holland  7, Shetland Pony  7",
Zell (ZH),71.0,5.5,1.1,"Freiberger  17, Europäisches Sportpferd Schweiz  16, Europäisches Sportpferd Deutschland  11",
Hittnau,138.0,10.7,3.7,"Shetland Pony  17, Quarter Horse  15, Islandpferd  12, Esel Rasse unbekannt  11, Europäisches Sportpferd Schweiz  10",
Bernex,162.0,12.5,1.6,"Pony Schweiz  48, Freiberger  11, Europäisches Sportpferd Schweiz  8, Welsh Pony  8, Shetland Pony  7",
Aedermannsdorf,55.0,4.3,9.5,"Freiberger  44, Europäisches Sportpferd Schweiz  5",
Stadel,76.0,5.9,3.3,"Europäisches Sportpferd Deutschland  14, Europäisches Sportpferd Schweiz  8, Pura raza española  6, Shetland Pony  6, Haflinger  5, Welsh Pony  5",
Oftringen,144.0,11.2,1.0,"Freiberger  31, Europäisches Sportpferd Schweiz  20, Europäisches Sportpferd Deutschland  14, Shetland Pony  13, Esel Rasse unbekannt  8",
Isone,6.0,0.5,1.5,Esel Rasse unbekannt  5,
La Côte-aux-Fées,36.0,2.8,7.9,"Freiberger  9, Shetland Pony  7, Esel Rasse unbekannt  6",
Varen,17.0,1.3,2.5,Freiberger  10,
Weisslingen,89.0,6.9,2.6,"Achal-Tekkinger  9, Shetland Pony  9, Europäisches Sportpferd Schweiz  8, Pony Schweiz  7, Haflinger  5, Pura raza española  5",
Konolfingen,114.0,8.9,2.1,"Freiberger  31, Europäisches Sportpferd Schweiz  15, Shetland Pony  12, Europäisches Sportpferd Deutschland  6, Fjordpferd  6, Quarter Horse  6",
Embrach,77.0,6.1,0.8,"Europäisches Sportpferd Schweiz  16, Freiberger  16, Europäisches Sportpferd Deutschland  11, Shetland Pony  6",
Lengnau (AG),138.0,10.9,5.0,"Europäisches Sportpferd Schweiz  41, Europäisches Sportpferd Deutschland  18, Freiberger  14, Esel Rasse unbekannt  6, Europäisches Sportpferd Irland  5, Islandpferd  5, Noriker  5, Shetland Pony  5",
Oberhelfenschwil,,,,,
Gaiserwald,128.0,10.1,1.5,"Europäisches Sportpferd Deutschland  32, Europäisches Sportpferd Schweiz  18, Pony Schweiz  7, Quarter Horse  7, Europäisches Sportpferd Belgien  5, Europäisches Sportpferd Holland  5",
Renan (BE),60.0,4.8,6.4,"Freiberger  22, Europäisches Sportpferd Schweiz  8, Esel Rasse unbekannt  7",
Büren an der Aare,115.0,9.1,3.2,"Europäisches Sportpferd Schweiz  53, Freiberger  13, Europäisches Sportpferd Deutschland  12, Pony Schweiz  5",
Beggingen,21.0,1.7,4.5,"Europäisches Sportpferd Deutschland  6, Freiberger  6",
Ettiswil,98.0,7.8,3.5,"Europäisches Sportpferd Schweiz  27, Europäisches Sportpferd Deutschland  18, Freiberger  12, Shetland Pony  5",
Dorénaz,28.0,2.2,2.7,Esel Rasse unbekannt  20,
Gingins,95.0,7.6,7.6,"Europäisches Sportpferd Schweiz  16, Freiberger  11, Europäisches Sportpferd Frankreich  9, Pony Schweiz  7, Europäisches Sportpferd Deutschland  6",
Densbüren,40.0,3.2,5.5,Freiberger  8,
Lignières,59.0,4.7,6.0,"Europäisches Sportpferd Schweiz  18, Freiberger  11",
Hauptwil-Gottshaus,90.0,7.2,4.5,"Paso  12, Freiberger  10, Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  7, Shetland Pony  7",
Wohlen (AG),72.0,5.8,0.4,"Europäisches Sportpferd Schweiz  14, Pony Schweiz  9, Freiberger  8, Shetland Pony  7",
Develier,27.0,2.2,2.0,"Freiberger  11, Esel Rasse unbekannt  5",
Baden,31.0,2.4,0.2,"Europäisches Sportpferd Deutschland  8, Esel Rasse unbekannt  7, Europäisches Sportpferd Schweiz  6",
Liesberg,24.0,1.9,2.2,Freiberger  11,
Schongau,39.0,3.1,3.7,"Shetland Pony  7, Europäisches Sportpferd Schweiz  6",
Rümlang,216.0,17.4,2.6,"Pony Schweiz  48, Shetland Pony  19, Sportpony Deutschland  16, Europäisches Sportpferd Schweiz  15, Europäisches Sportpferd Deutschland  14",
Oberbalm,97.0,7.8,11.2,"Freiberger  46, Haflinger  8, Esel Rasse unbekannt  6, Europäisches Sportpferd Schweiz  6, Pony Schweiz  6",
Lajoux (JU),93.0,7.5,13.9,Freiberger  76,
Sirnach,32.0,2.6,0.4,,
Küsnacht (ZH),45.0,3.6,0.3,"Criollo  9, Shetland Pony  9",
Boécourt,60.0,4.9,6.5,"Freiberger  32, Europäisches Sportpferd Schweiz  8, Pony Schweiz  6, Shetland Pony  6",
Muri (AG),60.0,4.9,0.7,"Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Deutschland  8, Pony Schweiz  5",
Aarau,91.0,7.4,0.4,"Europäisches Sportpferd Deutschland  14, Shetland Pony  12, Esel Rasse unbekannt  9, Freiberger  7, Araber  6, Islandpferd  6",
Lucens,117.0,6.1,2.7,"Freiberger  23, Europäisches Sportpferd Schweiz  21, Shetland Pony  19, Esel Rasse unbekannt  8, Araber  6",
Saint-George,37.0,3.0,3.4,Freiberger  14,
Birwinken,159.0,12.9,12.0,"Europäisches Sportpferd Schweiz  27, Freiberger  23, Quarter Horse  15, Europäisches Sportpferd Deutschland  13, Shetland Pony  8",
Bois-d'Amont,98.0,8.0,4.2,"Europäisches Sportpferd Schweiz  25, Freiberger  22, Europäisches Sportpferd Frankreich  19, Europäisches Sportpferd Deutschland  7",
Kerzers,128.0,10.4,2.5,"Europäisches Sportpferd Schweiz  24, Freiberger  18, Europäisches Sportpferd Deutschland  17, Europäisches Sportpferd Belgien  14, Europäisches Sportpferd Frankreich  9, Europäisches Sportpferd Holland  9",
Lütschental,,,,,
Biberist,96.0,7.8,1.1,"Quarter Horse  17, Europäisches Sportpferd Deutschland  14, Europäisches Sportpferd Schweiz  12, Freiberger  8, Shetland Pony  6",
Schinznach,93.0,7.6,4.0,"Europäisches Sportpferd Schweiz  24, Europäisches Sportpferd Deutschland  14, Freiberger  6, Quarter Horse  6",
Wäldi,106.0,8.7,10.0,"Shetland Pony  15, Europäisches Sportpferd Deutschland  13, Europäisches Sportpferd Schweiz  9, Araber  8, Freiberger  6, Vollblut diverse Herkunft  6",
Ufhusen,35.0,2.9,3.8,"Freiberger  8, Shetland Pony  7",
Zihlschlacht-Sitterdorf,27.0,2.2,1.1,Esel Rasse unbekannt  5,
Collonges,,,,,
Yvorne,79.0,6.5,7.4,"Europäisches Sportpferd Schweiz  10, Traber  10, Freiberger  9, Europäisches Sportpferd Deutschland  6",
Bettlach,41.0,3.4,0.8,Europäisches Sportpferd Schweiz  13,
Erlen,131.0,10.7,3.4,"Europäisches Sportpferd Deutschland  23, Islandpferd  16, Europäisches Sportpferd Schweiz  12, Shetland Pony  12, Freiberger  8",
Hombrechtikon,259.0,21.3,2.9,"Islandpferd  107, Esel Rasse unbekannt  44, Freiberger  20, Quarter Horse  18, Araber  13, Shetland Pony  13",
Mergoscia,5.0,0.4,2.5,Esel Rasse unbekannt  5,
Ascona,13.0,2.6,0.2,Europäisches Sportpferd Deutschland  5,
Corcelles-près-Payerne,13.0,1.1,0.5,,
Wuppenau,135.0,11.1,11.9,"Europäisches Sportpferd Deutschland  18, Freiberger  14, Quarter Horse  14, Europäisches Sportpferd Schweiz  11, Shetland Pony  8",
Ochlenberg,56.0,4.6,9.9,"Europäisches Sportpferd Schweiz  14, Freiberger  13, Shetland Pony  9, Islandpferd  5",
Oensingen,117.0,9.7,1.9,"Freiberger  39, Europäisches Sportpferd Schweiz  19, Europäisches Sportpferd Deutschland  15, Europäisches Sportpferd Belgien  11, Shetland Pony  10",
Orbe,41.0,3.4,0.6,"Esel Rasse unbekannt  8, Freiberger  5",
Buochs,22.0,2.2,0.4,,
Roggwil (TG),69.0,5.7,2.1,"Freiberger  12, Europäisches Sportpferd Deutschland  10, Shetland Pony  9, Islandpferd  6, Europäisches Sportpferd Schweiz  5, Pony Schweiz  5",
Stallikon,28.0,2.3,0.7,"Europäisches Sportpferd Schweiz  14, Shetland Pony  6",
Eschenz,112.0,9.3,6.0,"Europäisches Sportpferd Schweiz  24, Esel Rasse unbekannt  17, Europäisches Sportpferd Deutschland  15, Welsh Pony  9, Freiberger  5, Quarter Horse  5",
Lindau,63.0,5.3,1.1,"Europäisches Sportpferd Deutschland  18, Europäisches Sportpferd Schweiz  7, Islandpferd  6",
Marchissy,13.0,1.1,2.7,,
Pont-en-Ogoz,22.0,2.2,1.1,Freiberger  6,
Hauterive (FR),50.0,4.2,1.9,"Freiberger  12, Araber  9, Europäisches Sportpferd Schweiz  7",
Bichelsee-Balterswil,92.0,7.5,3.1,"Islandpferd  35, Europäisches Sportpferd Deutschland  8, Freiberger  8, Europäisches Sportpferd Schweiz  7, Shetland Pony  7",
Kirchlindach,166.0,13.9,5.2,"Europäisches Sportpferd Deutschland  27, Europäisches Sportpferd Schweiz  24, Freiberger  17, Shetland Pony  12, Haflinger  9",
Meilen,135.0,11.3,0.9,"Islandpferd  19, Europäisches Sportpferd Deutschland  16, Europäisches Sportpferd Schweiz  12, Esel Rasse unbekannt  11, Freiberger  9",
Villmergen,70.0,5.9,0.9,"Islandpferd  15, Europäisches Sportpferd Schweiz  9, Freiberger  9, Shetland Pony  8",
Oberdorf (SO),12.0,1.0,0.7,Shetland Pony  5,
Endingen,64.0,5.4,2.5,"Shetland Pony  10, Freiberger  8, Esel Rasse unbekannt  6",
Glattfelden,18.0,1.5,0.3,,
Küttigen,31.0,2.6,0.5,"Europäisches Sportpferd Deutschland  8, Araber  5, Freiberger  5",
Messen,90.0,7.6,6.1,"Europäisches Sportpferd Schweiz  19, Shetland Pony  9, Europäisches Sportpferd Deutschland  8, Pony Schweiz  8, Esel Rasse unbekannt  7, Freiberger  7",
Montilliez,217.0,18.3,11.7,"Freiberger  26, Europäisches Sportpferd Schweiz  25, Europäisches Sportpferd Frankreich  19, Pony Schweiz  10, Quarter Horse  10, Shetland Pony  10",
Hauteville,37.0,3.5,5.5,"Europäisches Sportpferd Schweiz  10, Esel Rasse unbekannt  5",
Rothrist,76.0,6.4,0.8,"Freiberger  26, Shetland Pony  16, Quarter Horse  6, Europäisches Sportpferd Deutschland  5, Islandpferd  5",
Rickenbach (LU),49.0,4.1,1.4,"Europäisches Sportpferd Schweiz  11, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Belgien  5",
Steinen,29.0,2.4,0.8,"Esel Rasse unbekannt  7, Europäisches Sportpferd Schweiz  5",
Castel San Pietro,29.0,2.4,1.3,Esel Rasse unbekannt  19,
Wagenhausen,55.0,4.7,3.1,"Esel Rasse unbekannt  10, Europäisches Sportpferd Schweiz  6",
Boswil,101.0,8.6,3.5,"Freiberger  29, Europäisches Sportpferd Schweiz  11, Europäisches Sportpferd Deutschland  8, Pony Schweiz  7, Shetland Pony  6",
Vitznau,16.0,1.8,1.1,Esel Rasse unbekannt  9,
Wittenbach,79.0,6.5,0.8,"Shetland Pony  12, Araber  7, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  7",
Les Planchettes,16.0,1.4,7.6,Freiberger  9,
Bürglen (TG),31.0,2.6,0.8,Esel Rasse unbekannt  5,
Wyssachen,46.0,3.9,4.2,"Esel Rasse unbekannt  6, Freiberger  6, Europäisches Sportpferd Deutschland  5, Shetland Pony  5",
Kippel,0.0,0.0,0.0,,
Le Bémont (JU),256.0,21.9,79.0,"Freiberger  229, Europäisches Sportpferd Schweiz  8, Esel Rasse unbekannt  5",
Sempach,69.0,7.7,1.6,"Europäisches Sportpferd Schweiz  16, Shetland Pony  10, Freiberger  5, Haflinger  5",
Oberburg,33.0,2.3,1.1,"Shetland Pony  12, Esel Rasse unbekannt  7",
Coeuve,45.0,3.9,6.1,"Freiberger  27, Europäisches Sportpferd Schweiz  6",
Bubikon,238.0,20.5,3.2,"Europäisches Sportpferd Schweiz  54, Islandpferd  24, Europäisches Sportpferd Deutschland  18, Freiberger  15, Pony Schweiz  12, Shetland Pony  12",
Hüttlingen,68.0,5.9,8.2,"Freiberger  15, Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  8, Shetland Pony  6, Esel Rasse unbekannt  5",
Wichtrach,73.0,6.3,1.7,"Polopony  14, Quarter Horse  9, Freiberger  7, Pony Schweiz  6, Shetland Pony  5",
Terre di Pedemonte,17.0,1.5,0.6,Esel Rasse unbekannt  13,
Bischofszell,72.0,6.2,1.2,"Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  12, Quarter Horse  7, Shetland Pony  5",
Prangins,21.0,3.5,0.5,"Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  5",
Kreuzlingen,22.0,1.9,0.1,,
Tägerwilen,13.0,1.1,0.3,,
Reichenburg,70.0,6.1,1.8,"Europäisches Sportpferd Schweiz  15, Pony Schweiz  14, Shetland Pony  8",
Allaman,6.0,2.3,1.4,,
Affoltern im Emmental,46.0,4.0,4.1,"Freiberger  20, Shetland Pony  7, Esel Rasse unbekannt  5",
Olten,36.0,3.1,0.2,"Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  7",
Flawil,83.0,7.2,0.8,"Haflinger  19, Shetland Pony  14, Freiberger  8, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  5",
Nyon,29.0,4.3,0.1,"Shetland Pony  7, Europäisches Sportpferd Schweiz  6",
Birmensdorf (ZH),70.0,6.1,1.0,"Freiberger  15, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Schweiz  8, Shetland Pony  8",
Treyvaux,37.0,3.2,2.5,Freiberger  12,
Malans,56.0,4.9,2.3,"Europäisches Sportpferd Deutschland  16, Europäisches Sportpferd Schweiz  8, Pura raza española  7, Islandpferd  6",
Laufen,54.0,4.7,0.9,"Freiberger  15, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  6",
Zeiningen,56.0,4.9,2.3,"Europäisches Sportpferd Schweiz  9, Freiberger  8, Europäisches Sportpferd Deutschland  7",
Salgesch,18.0,1.6,1.1,Europäisches Sportpferd Schweiz  6,
Bremgarten (AG),126.0,11.1,1.5,"Europäisches Sportpferd Schweiz  46, Europäisches Sportpferd Deutschland  25, Haflinger  10, Pony Schweiz  7, Shetland Pony  7",
Neunforn,37.0,3.3,3.4,"Friesen  8, Europäisches Sportpferd Schweiz  5, Islandpferd  5",
Misery-Courtion,78.0,6.9,3.5,"Europäisches Sportpferd Schweiz  22, Europäisches Sportpferd Deutschland  10, Freiberger  10, Europäisches Sportpferd Frankreich  8, Shetland Pony  7",
Jussy,45.0,4.0,3.6,"Europäisches Sportpferd Schweiz  12, Pony Schweiz  9, Europäisches Sportpferd Belgien  8",
Schmitten (GR),13.0,1.1,5.9,Esel Rasse unbekannt  7,
Eriswil,52.0,4.6,3.8,"Shetland Pony  19, Freiberger  10, Esel Rasse unbekannt  5, Pony Schweiz  5",
La Tour-de-Peilz,40.0,12.3,0.3,"Europäisches Sportpferd Frankreich  7, Europäisches Sportpferd Deutschland  6, Pony Schweiz  6",
Jegenstorf,59.0,4.4,1.0,"Shetland Pony  18, Europäisches Sportpferd Schweiz  13, Esel Rasse unbekannt  6",
Lenzburg,40.0,3.5,0.4,"Europäisches Sportpferd Deutschland  12, Europäisches Sportpferd Schweiz  7",
Beinwil (Freiamt),130.0,11.5,11.0,"Islandpferd  49, Shetland Pony  22, Freiberger  14, Quarter Horse  10, Esel Rasse unbekannt  9",
Niederhasli,100.0,8.8,1.1,"Europäisches Sportpferd Deutschland  27, Europäisches Sportpferd Schweiz  14, Vollblut diverse Herkunft  9, Araber  5, Europäisches Sportpferd Holland  5",
Reutigen,19.0,1.7,1.9,Freiberger  7,
Matzendorf,94.0,8.3,7.1,"Freiberger  34, Quarter Horse  19, Paint horse  6, Europäisches Sportpferd Schweiz  5, Pony Schweiz  5",
Wittnau,12.0,1.1,0.9,,
Diepoldsau,269.0,23.9,4.2,"Freiberger  68, Europäisches Sportpferd Schweiz  43, Europäisches Sportpferd Deutschland  24, Europäisches Sportpferd Irland  16, Esel Rasse unbekannt  15",
Villigen,29.0,2.6,1.4,Freiberger  9,
Riemenstalden,0.0,0.0,0.0,,
Rue,118.0,10.5,7.7,"Pony Schweiz  23, Esel Rasse unbekannt  13, Europäisches Sportpferd Schweiz  13, Shetland Pony  9, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Frankreich  8",
Bärschwil,45.0,4.0,5.6,Shetland Pony  30,
Tresa,47.0,4.3,1.5,Esel Rasse unbekannt  22,
Twann-Tüscherz,5.0,0.4,0.4,,
Eptingen,21.0,1.9,3.9,,
Buseno,7.0,0.6,7.7,Esel Rasse unbekannt  6,
Vaduz,0.0,0.0,0.0,,
Jorat-Mézières,90.0,8.1,3.0,"Europäisches Sportpferd Schweiz  18, Freiberger  13, Esel Rasse unbekannt  12, Lusitano  7",
Stans,7.0,0.6,0.1,,
Zofingen,66.0,6.0,0.5,"Europäisches Sportpferd Deutschland  13, Freiberger  12, Haflinger  7",
Fiesch,34.0,3.1,3.7,Esel Rasse unbekannt  23,
Magden,32.0,2.9,0.8,Freiberger  12,
Zizers,17.0,1.5,0.5,Esel Rasse unbekannt  6,
Wangen (SZ),47.0,5.6,0.9,"Europäisches Sportpferd Schweiz  7, Freiberger  6, Pony Schweiz  6, Europäisches Sportpferd Deutschland  5",
Jonschwil,157.0,14.3,4.1,"Freiberger  60, Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  19, Shetland Pony  9",
Mollens (VD),52.0,4.7,15.8,"Freiberger  10, Europäisches Sportpferd Schweiz  7, Araber  6",
Kappelen,114.0,10.4,8.0,"Europäisches Sportpferd Schweiz  27, Europäisches Sportpferd Deutschland  24, Pony Schweiz  7, Shetland Pony  7, Europäisches Sportpferd Belgien  5",
Muriaux,509.0,30.2,103.9,"Freiberger  307, Europäisches Sportpferd Schweiz  40, Shetland Pony  24, Esel Rasse unbekannt  20, Pony Schweiz  10",
Illgau,,,,,
Oberkirch,68.0,7.5,1.4,"Europäisches Sportpferd Schweiz  25, Europäisches Sportpferd Belgien  18, Freiberger  6",
Kradolf-Schönenberg,92.0,8.4,2.5,"Shetland Pony  20, Trakehner  19, Freiberger  7, American Miniature Horse  5, Araber  5, Europäisches Sportpferd Schweiz  5",
Rothenfluh,59.0,5.4,7.5,"Europäisches Sportpferd Schweiz  13, Freiberger  7, Esel Rasse unbekannt  5",
Schönholzerswilen,152.0,13.9,18.1,"Freiberger  56, Europäisches Sportpferd Schweiz  19, Shetland Pony  10, Islandpferd  8, Araber  6, Europäisches Sportpferd Deutschland  6, Tinker  6",
Romont (FR),50.0,4.6,0.9,"Europäisches Sportpferd Schweiz  17, Freiberger  15",
Landquart,85.0,4.5,1.0,"Islandpferd  16, Esel Rasse unbekannt  9, Europäisches Sportpferd Deutschland  7, Quarter Horse  7, Haflinger  6",
Riehen,21.0,1.9,0.1,,
Langrickenbach,79.0,7.3,5.9,"Freiberger  24, Europäisches Sportpferd Schweiz  7, Quarter Horse  7, Shetland Pony  7",
Les Breuleux,164.0,15.2,10.7,"Freiberger  113, Esel Rasse unbekannt  14, Europäisches Sportpferd Schweiz  12",
Bubendorf,32.0,3.0,0.7,Europäisches Sportpferd Schweiz  6,
Corbières,13.0,1.3,1.4,Freiberger  5,
Pratteln,51.0,4.8,0.3,"Shetland Pony  11, Esel Rasse unbekannt  6",
Goumoëns,16.0,1.5,1.4,Europäisches Sportpferd Schweiz  5,
Collonge-Bellerive,105.0,17.2,1.2,"Pony Schweiz  33, Europäisches Sportpferd Frankreich  14, Esel Rasse unbekannt  10, Europäisches Sportpferd Schweiz  8, Shetland Pony  8",
Rafz,66.0,6.2,1.4,"Friesen  13, Haflinger  10, Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  7, Esel Rasse unbekannt  6",
Lignerolle,,,,,
Suhr,44.0,4.1,0.4,Freiberger  13,
Alle,52.0,4.9,2.7,"Freiberger  19, Europäisches Sportpferd Schweiz  7, Esel Rasse unbekannt  6, Shetland Pony  6",
Wettingen,82.0,7.7,0.4,"Freiberger  24, Europäisches Sportpferd Schweiz  12, Esel Rasse unbekannt  9, Europäisches Sportpferd Deutschland  6",
Affoltern am Albis,164.0,15.5,1.3,"Europäisches Sportpferd Deutschland  40, Europäisches Sportpferd Schweiz  25, Freiberger  21, Araber  10, Esel Rasse unbekannt  9",
Chéserex,56.0,5.3,4.5,"Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Frankreich  5",
Wildberg,52.0,4.9,5.2,Paso  5,
Oberthal,29.0,2.8,4.0,Esel Rasse unbekannt  12,
Jenins,26.0,2.5,2.8,Quarter Horse  5,
Gampelen,39.0,3.7,4.1,"Freiberger  13, Europäisches Sportpferd Schweiz  5",
Stalden (VS),27.0,2.6,2.6,"Esel Rasse unbekannt  14, Shetland Pony  8",
Ermatingen,6.0,0.6,0.2,Freiberger  5,
Vuadens,70.0,6.7,2.8,"Freiberger  10, Lusitano  10, Shetland Pony  9, Pura raza española  7, Pony Schweiz  6",
Cornol,57.0,5.5,5.5,"Freiberger  33, Europäisches Sportpferd Schweiz  13",
Vétroz,33.0,3.2,0.5,"Shetland Pony  10, Pony Schweiz  7",
Arni (BE),49.0,4.7,5.2,"Europäisches Sportpferd Schweiz  10, Shetland Pony  10, Freiberger  7",
Guttet-Feschel,0.0,0.0,0.0,,
Leissigen,,,,,
Balzers,0.0,0.0,0.0,,
Seengen,18.0,1.9,0.4,,
Muolen,40.0,3.9,3.3,"Europäisches Sportpferd Schweiz  8, Europäisches Sportpferd Deutschland  6, Freiberger  5, Shetland Pony  5",
Inwil,70.0,6.8,2.6,"Pony Schweiz  17, Quarter Horse  11",
Nunningen,75.0,7.3,3.9,"Europäisches Sportpferd Schweiz  26, Anglo-Araber  17",
Le Landeron,38.0,3.7,0.8,"Shetland Pony  7, Freiberger  5, Pony Schweiz  5",
La Brillaz,19.0,1.8,0.9,Shetland Pony  5,
Hochdorf,56.0,5.8,0.6,"Europäisches Sportpferd Schweiz  12, Freiberger  5",
Kleinandelfingen,38.0,3.7,1.8,"Europäisches Sportpferd Schweiz  7, Freiberger  6, Islandpferd  6",
Les Montets,29.0,2.8,1.9,Freiberger  9,
Leuzigen,38.0,3.7,2.9,"Pura raza española  8, Europäisches Sportpferd Schweiz  5",
