commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Vaulion,80.0,6.1,15.8,"Gaemsfarbige_Gebirgsziege  49, Toggenburgerziege  24, Saanenziege  6",
Pfyn,10.0,0.8,0.5,,
Berg (TG),26.0,2.0,0.8,"Kreuzung  13, Toggenburgerziege  7",
Ossingen,25.0,1.9,1.5,"Zwergziege  15, Stiefelgeiss  5",
Bovernier,0.0,0.0,0.0,,
Vex,83.0,6.4,4.6,"Gaemsfarbige_Gebirgsziege  42, Walliser_Schwarzhalsziege  22, Kreuzung  10",
Mettmenstetten,63.0,4.8,1.2,"Zwergziege  20, Gaemsfarbige_Gebirgsziege  12, Toggenburgerziege  6, Kreuzung  5",
Zell (ZH),28.0,2.2,0.4,Capra_Grigia  6,
Hittnau,25.0,1.9,0.7,"Zwergziege  16, Capra_Grigia  7",
Bernex,23.0,1.8,0.2,"Saanenziege  11, Zwergziege  8",
Aedermannsdorf,15.0,1.2,2.6,Saanenziege  6,
Stadel,35.0,2.7,1.5,Burenziege  19,
Oftringen,43.0,3.3,0.3,"Kreuzung  8, Zwergziege  6",
Isone,,,,,
La Côte-aux-Fées,55.0,4.3,12.0,"Gaemsfarbige_Gebirgsziege  17, Walliser_Schwarzhalsziege  14, Buendner_Strahlenziege  11, Saanenziege  5",
Varen,0.0,0.0,0.0,,
Weisslingen,14.0,1.1,0.4,Zwergziege  13,
Konolfingen,31.0,2.4,0.6,"Nera_Verzascaziege  10, Zwergziege  8",
Embrach,23.0,1.8,0.2,"Burenziege  11, Pfauenziege  8",
Lengnau (AG),18.0,1.4,0.6,Kreuzung  7,
Oberhelfenschwil,0.0,0.0,0.0,,
Gaiserwald,31.0,2.5,0.4,"Appenzellerziege  21, Pfauenziege  5",
Renan (BE),45.0,3.6,4.8,"Zwergziege  9, Gaemsfarbige_Gebirgsziege  7, Saanenziege  6, Toggenburgerziege  6",
Büren an der Aare,9.0,0.7,0.2,,
Beggingen,0.0,0.0,0.0,,
Ettiswil,19.0,1.5,0.7,Zwergziege  14,
Dorénaz,14.0,1.1,1.3,Gaemsfarbige_Gebirgsziege  9,
Gingins,0.0,0.0,0.0,,
Densbüren,40.0,3.2,5.5,"Zwergziege  15, Burenziege  11, Kupferhalsziege  6",
Lignières,148.0,11.8,15.1,Gaemsfarbige_Gebirgsziege  145,
Hauptwil-Gottshaus,44.0,3.5,2.2,"Zwergziege  12, Appenzellerziege  7",
Wohlen (AG),,,,,
Develier,,,,,
Baden,8.0,0.6,0.0,Zwergziege  8,
Liesberg,,,,,
Schongau,133.0,10.7,12.7,"Saanenziege  77, Walliser_Schwarzhalsziege  23, Gaemsfarbige_Gebirgsziege  8",
Rümlang,,,,,
Oberbalm,23.0,1.9,2.7,Buendner_Strahlenziege  10,
Lajoux (JU),11.0,0.9,1.6,"Saanenziege  6, Zwergziege  5",
Sirnach,19.0,1.5,0.2,"Zwergziege  10, Toggenburgerziege  7",
Küsnacht (ZH),39.0,3.2,0.3,,
Boécourt,7.0,0.6,0.8,,
Muri (AG),353.0,28.6,4.3,Kreuzung  346,
Aarau,11.0,0.9,0.1,Zwergziege  7,
Lucens,33.0,1.7,0.8,"Zwergziege  21, Gaemsfarbige_Gebirgsziege  10",
Saint-George,0.0,0.0,0.0,,
Birwinken,61.0,5.0,4.6,"Gaemsfarbige_Gebirgsziege  36, Zwergziege  12",
Bois-d'Amont,18.0,1.5,0.8,Zwergziege  10,
Kerzers,28.0,2.3,0.6,"Zwergziege  13, Gaemsfarbige_Gebirgsziege  8",
Lütschental,42.0,3.4,19.6,"Buendner_Strahlenziege  19, Gaemsfarbige_Gebirgsziege  9, Burenziege  8",
Biberist,17.0,1.4,0.2,Saanenziege  7,
Schinznach,10.0,0.8,0.4,Burenziege  6,
Wäldi,,,,,
Ufhusen,177.0,14.5,19.1,"Saanenziege  39, Burenziege  15, Buendner_Strahlenziege  14, Zwergziege  9, Gaemsfarbige_Gebirgsziege  8",
Zihlschlacht-Sitterdorf,53.0,4.3,2.1,"Kupferhalsziege  15, Walliser_Schwarzhalsziege  14, Zwergziege  11",
Collonges,10.0,0.8,1.2,Gaemsfarbige_Gebirgsziege  6,
Yvorne,,,,,
Bettlach,8.0,0.7,0.2,Burenziege  8,
Erlen,27.0,2.2,0.7,"Zwergziege  15, Buendner_Strahlenziege  5, Kreuzung  5",
Hombrechtikon,36.0,3.0,0.4,Zwergziege  20,
Mergoscia,29.0,2.4,14.4,Nera_Verzascaziege  6,
Ascona,0.0,0.0,0.0,,
Corcelles-près-Payerne,76.0,6.3,2.8,Burenziege  74,
Wuppenau,29.0,2.4,2.6,"Appenzellerziege  9, Gaemsfarbige_Gebirgsziege  9, Zwergziege  6",
Ochlenberg,36.0,3.0,6.4,"Saanenziege  12, Walliser_Schwarzhalsziege  11, Zwergziege  11",
Oensingen,18.0,1.5,0.3,,
Orbe,48.0,4.0,0.7,"Gaemsfarbige_Gebirgsziege  25, Zwergziege  14",
Buochs,7.0,0.7,0.1,,
Roggwil (TG),5.0,0.4,0.2,Zwergziege  5,
Stallikon,81.0,6.7,2.1,"Capra_Grigia  21, Burenziege  10, Buendner_Strahlenziege  7, Kreuzung  5",
Eschenz,10.0,0.8,0.5,Appenzellerziege  6,
Lindau,48.0,4.0,0.9,Gaemsfarbige_Gebirgsziege  35,
Marchissy,,,,,
Pont-en-Ogoz,13.0,1.3,0.7,Zwergziege  6,
Hauterive (FR),33.0,2.8,1.3,"Zwergziege  17, Burenziege  13",
Bichelsee-Balterswil,5.0,0.4,0.2,,
Kirchlindach,6.0,0.5,0.2,,
Meilen,51.0,4.3,0.4,"Nera_Verzascaziege  18, Zwergziege  17, Appenzellerziege  6",
Villmergen,6.0,0.5,0.1,,
Oberdorf (SO),625.0,52.5,35.2,"Saanenziege  527, Gaemsfarbige_Gebirgsziege  68, Kreuzung  16",
Endingen,,,,,
Glattfelden,,,,,
Küttigen,11.0,0.9,0.2,,
Messen,60.0,5.0,4.1,"Kreuzung  20, Burenziege  9, Buendner_Strahlenziege  6, Gaemsfarbige_Gebirgsziege  6, Appenzellerziege  5",
Montilliez,8.0,0.7,0.4,Zwergziege  8,
Hauteville,17.0,1.6,2.5,Pfauenziege  6,
Rothrist,25.0,2.1,0.3,"Zwergziege  8, Buendner_Strahlenziege  7, Walliser_Schwarzhalsziege  7",
Rickenbach (LU),26.0,2.2,0.8,"Toggenburgerziege  10, Gaemsfarbige_Gebirgsziege  6, Zwergziege  5",
Steinen,135.0,11.4,3.7,"Burenziege  73, Toggenburgerziege  16, Zwergziege  15, Saanenziege  10, Pfauenziege  7",
Castel San Pietro,149.0,12.6,6.8,"Buendner_Strahlenziege  51, Saanenziege  29, Toggenburgerziege  17, Kreuzung  15, Gaemsfarbige_Gebirgsziege  7",
Wagenhausen,5.0,0.4,0.3,Zwergziege  5,
Boswil,14.0,1.2,0.5,Zwergziege  6,
Vitznau,59.0,6.6,4.1,"Kreuzung  11, Appenzellerziege  9, Burenziege  7, Kupferhalsziege  7",
Wittenbach,28.0,2.3,0.3,Zwergziege  26,
Les Planchettes,8.0,0.7,3.8,,
Bürglen (TG),154.0,13.2,3.9,"Gaemsfarbige_Gebirgsziege  64, Toggenburgerziege  24, Buendner_Strahlenziege  22, Saanenziege  22, Zwergziege  10",
Wyssachen,21.0,1.8,1.9,,
Kippel,9.0,0.8,2.9,Walliser_Schwarzhalsziege  9,
Le Bémont (JU),11.0,0.9,3.4,Zwergziege  9,
Sempach,15.0,1.7,0.4,Zwergziege  5,
Oberburg,69.0,4.9,2.3,"Pfauenziege  38, Buendner_Strahlenziege  17",
Coeuve,,,,,
Bubikon,45.0,3.9,0.6,"Buendner_Strahlenziege  14, Zwergziege  12, Saanenziege  9, Pfauenziege  8",
Hüttlingen,15.0,1.3,1.8,,
Wichtrach,19.0,1.6,0.4,"Burenziege  7, Gaemsfarbige_Gebirgsziege  7, Zwergziege  5",
Terre di Pedemonte,93.0,8.0,3.5,"Capra_Grigia  21, Saanenziege  14, Gaemsfarbige_Gebirgsziege  12, Nera_Verzascaziege  5",
Bischofszell,17.0,1.5,0.3,Zwergziege  10,
Prangins,,,,,
Kreuzlingen,44.0,3.8,0.2,"Stiefelgeiss  17, Walliser_Schwarzhalsziege  10, Zwergziege  7",
Tägerwilen,,,,,
Reichenburg,143.0,12.4,3.7,"Tauernschecken  43, Kreuzung  20, Toggenburgerziege  19, Gaemsfarbige_Gebirgsziege  16, Buendner_Strahlenziege  13",
Allaman,0.0,0.0,0.0,,
Affoltern im Emmental,23.0,2.0,2.0,"Kreuzung  8, Gaemsfarbige_Gebirgsziege  6",
Olten,,,,,
Flawil,48.0,4.2,0.5,"Appenzellerziege  14, Capra_Grigia  9, Kreuzung  5",
Nyon,0.0,0.0,0.0,,
Birmensdorf (ZH),6.0,0.5,0.1,,
Treyvaux,33.0,2.9,2.3,Zwergziege  14,
Malans,8.0,0.7,0.3,Gaemsfarbige_Gebirgsziege  6,
Laufen,,,,,
Zeiningen,10.0,0.9,0.4,Pfauenziege  9,
Salgesch,19.0,1.7,1.2,Gaemsfarbige_Gebirgsziege  13,
Bremgarten (AG),14.0,1.2,0.2,,
Neunforn,54.0,4.8,5.0,"Kreuzung  24, Buendner_Strahlenziege  13, Gaemsfarbige_Gebirgsziege  7, Zwergziege  6",
Misery-Courtion,27.0,2.4,1.2,"Zwergziege  14, Gaemsfarbige_Gebirgsziege  5",
Jussy,0.0,0.0,0.0,,
Schmitten (GR),0.0,0.0,0.0,,
Eriswil,103.0,9.1,7.6,"Zwergziege  28, Saanenziege  20, Buendner_Strahlenziege  13, Burenziege  9",
La Tour-de-Peilz,0.0,0.0,0.0,,
Jegenstorf,58.0,4.3,1.0,"Zwergziege  12, Kreuzung  11, Burenziege  8, Kupferhalsziege  8, Gaemsfarbige_Gebirgsziege  5",
Lenzburg,,,,,
Beinwil (Freiamt),28.0,2.5,2.4,"Zwergziege  12, Burenziege  5",
Niederhasli,26.0,2.3,0.3,Zwergziege  24,
Reutigen,63.0,5.6,6.2,"Kreuzung  35, Gaemsfarbige_Gebirgsziege  9, Saanenziege  7, Nera_Verzascaziege  5",
Matzendorf,9.0,0.8,0.7,Saanenziege  5,
Wittnau,5.0,0.4,0.4,,
Diepoldsau,19.0,1.7,0.3,Zwergziege  6,
Villigen,43.0,3.8,2.0,"Zwergziege  20, Burenziege  6",
Riemenstalden,108.0,9.6,125.6,"Toggenburgerziege  54, Burenziege  33, Kreuzung  14, Buendner_Strahlenziege  6",
Rue,7.0,0.6,0.5,,
Bärschwil,70.0,6.3,8.7,"Burenziege  25, Kreuzung  10, Gruenochte_Geiss  7, Buendner_Strahlenziege  6",
Tresa,71.0,6.4,2.2,Saanenziege  66,
Twann-Tüscherz,45.0,3.6,3.8,Burenziege  41,
Eptingen,37.0,3.3,6.8,"Buendner_Strahlenziege  9, Zwergziege  7, Kreuzung  6",
Buseno,5.0,0.4,5.5,,
Vaduz,127.0,7.3,2.2,Buendner_Strahlenziege  120,
Jorat-Mézières,37.0,3.3,1.2,"Zwergziege  21, Saanenziege  6",
Stans,126.0,11.4,1.5,"Toggenburgerziege  107, Gaemsfarbige_Gebirgsziege  9, Zwergziege  8",
Zofingen,18.0,1.6,0.1,,
Fiesch,10.0,0.9,1.1,,
Magden,12.0,1.1,0.3,Pfauenziege  6,
Zizers,5.0,0.5,0.1,,
Wangen (SZ),65.0,7.7,1.2,"Toggenburgerziege  52, Burenziege  8",
Jonschwil,26.0,2.4,0.7,"Burenziege  14, Zwergziege  6",
Mollens (VD),13.0,1.2,3.9,Gaemsfarbige_Gebirgsziege  8,
Kappelen,23.0,2.1,1.6,"Toggenburgerziege  6, Saanenziege  5",
Muriaux,28.0,1.7,5.7,"Zwergziege  9, Capra_Grigia  8",
Illgau,28.0,2.6,3.5,"Burenziege  10, Zwergziege  9",
Oberkirch,170.0,18.7,3.4,"Saanenziege  164, Pfauenziege  5",
Kradolf-Schönenberg,20.0,1.8,0.5,"Burenziege  5, Pfauenziege  5",
Rothenfluh,7.0,0.6,0.9,,
Schönholzerswilen,40.0,3.7,4.8,"Gaemsfarbige_Gebirgsziege  10, Kreuzung  6, Pfauenziege  6, Zwergziege  5",
Romont (FR),43.0,3.9,0.8,"Zwergziege  19, Saanenziege  8, Gaemsfarbige_Gebirgsziege  7, Pfauenziege  5",
Landquart,27.0,1.4,0.3,Zwergziege  5,
Riehen,17.0,1.6,0.1,Zwergziege  13,
Langrickenbach,7.0,0.6,0.5,,
Les Breuleux,11.0,1.0,0.7,,
Bubendorf,68.0,6.3,1.6,"Zwergziege  24, Kupferhalsziege  18, Burenziege  16, Kreuzung  5",
Corbières,15.0,1.6,1.6,Gaemsfarbige_Gebirgsziege  10,
Pratteln,12.0,1.1,0.1,Toggenburgerziege  7,
Goumoëns,16.0,1.5,1.4,Gaemsfarbige_Gebirgsziege  6,
Collonge-Bellerive,6.0,1.0,0.1,,
Rafz,25.0,2.3,0.5,Zwergziege  12,
Lignerolle,10.0,0.9,2.3,,
Suhr,29.0,2.7,0.3,"Zwergziege  12, Saanenziege  6",
Alle,11.0,1.0,0.6,Zwergziege  9,
Wettingen,33.0,3.1,0.2,"Stiefelgeiss  19, Toggenburgerziege  7",
Affoltern am Albis,22.0,2.1,0.2,Zwergziege  12,
Chéserex,,,,,
Wildberg,34.0,3.2,3.4,"Burenziege  13, Kreuzung  5",
Oberthal,88.0,8.3,12.2,"Buendner_Strahlenziege  19, Kreuzung  13, Pfauenziege  10, Saanenziege  8, Zwergziege  8",
Jenins,31.0,2.9,3.4,"Buendner_Strahlenziege  14, Kreuzung  10, Pfauenziege  5",
Gampelen,25.0,2.4,2.6,Zwergziege  12,
Stalden (VS),,,,,
Ermatingen,19.0,1.8,0.5,Zwergziege  15,
Vuadens,62.0,5.9,2.5,"Tauernschecken  25, Gaemsfarbige_Gebirgsziege  12, Kreuzung  12",
Cornol,11.0,1.1,1.1,Zwergziege  6,
Vétroz,50.0,4.8,0.8,"Kreuzung  17, Walliser_Schwarzhalsziege  7, Gaemsfarbige_Gebirgsziege  6",
Arni (BE),39.0,3.7,4.2,"Gruenochte_Geiss  8, Gaemsfarbige_Gebirgsziege  7, Zwergziege  5",
Guttet-Feschel,0.0,0.0,0.0,,
Leissigen,104.0,10.0,8.9,"Kreuzung  34, Burenziege  27, Buendner_Strahlenziege  20, Gaemsfarbige_Gebirgsziege  7",
Balzers,30.0,1.5,0.6,"Saanenziege  9, Gaemsfarbige_Gebirgsziege  7",
Seengen,10.0,1.0,0.2,,
Muolen,27.0,2.6,2.2,"Appenzellerziege  10, Zwergziege  5",
Inwil,16.0,1.6,0.6,Zwergziege  11,
Nunningen,44.0,4.3,2.3,"Saanenziege  31, Buendner_Strahlenziege  12",
Le Landeron,29.0,2.8,0.6,Zwergziege  22,
La Brillaz,6.0,0.6,0.3,,
Hochdorf,13.0,1.3,0.1,,
Kleinandelfingen,7.0,0.7,0.3,,
Les Montets,5.0,0.5,0.3,,
Leuzigen,31.0,3.0,2.4,Zwergziege  22,
Melchnau,35.0,3.4,2.4,"Zwergziege  12, Burenziege  11",
Landiswil,83.0,8.1,13.4,"Saanenziege  32, Zwergziege  10, Burenziege  7, Gaemsfarbige_Gebirgsziege  7, Stiefelgeiss  6",
Oberembrach,11.0,1.1,1.0,,
Meikirch,39.0,3.8,1.5,"Saanenziege  26, Gaemsfarbige_Gebirgsziege  11",
Dürnten,23.0,2.3,0.3,"Zwergziege  10, Buendner_Strahlenziege  5",
Buch am Irchel,9.0,0.9,0.9,Zwergziege  5,
Mezzovico-Vira,268.0,24.1,19.3,"Kreuzung  89, Nera_Verzascaziege  64, Gaemsfarbige_Gebirgsziege  31, Buendner_Strahlenziege  13",
Altdorf (UR),9.0,0.9,0.1,Zwergziege  6,
Grandcour,8.0,0.8,0.8,Zwergziege  6,
Bätterkinden,29.0,2.8,0.9,"Zwergziege  12, Buendner_Strahlenziege  5",
Torny,27.0,2.7,2.7,Zwergziege  19,
Uetendorf,87.0,8.6,1.5,"Saanenziege  59, Buendner_Strahlenziege  8, Gaemsfarbige_Gebirgsziege  8",
Flaach,,,,,
Gipf-Oberfrick,14.0,1.4,0.4,"Burenziege  7, Kreuzung  5",
Vordemwald,32.0,3.2,1.6,Zwergziege  17,
Préverenges,0.0,0.0,0.0,,
Vaulruz,14.0,1.4,1.3,Buendner_Strahlenziege  6,
Lumino,0.0,0.0,0.0,,
Diessenhofen,50.0,5.0,1.2,"Kreuzung  22, Burenziege  12",
Röschenz,14.0,1.4,0.7,Saanenziege  5,
Rüti (ZH),26.0,2.6,0.2,"Buendner_Strahlenziege  12, Zwergziege  12",
Nürensdorf,8.0,0.8,0.1,Capra_Grigia  5,
Broc,20.0,2.0,0.8,"Saanenziege  11, Gaemsfarbige_Gebirgsziege  5",
Trogen,59.0,5.9,3.2,"Burenziege  20, Appenzellerziege  17, Zwergziege  7",
Arisdorf,,,,,
Märstetten,22.0,2.2,0.8,Walliser_Schwarzhalsziege  5,
Frick,7.0,0.7,0.1,Pfauenziege  5,
Meyrin,10.0,1.0,0.0,"Stiefelgeiss  5, Toggenburgerziege  5",
Thalheim (AG),21.0,2.1,2.6,Zwergziege  13,
Aarwangen,23.0,2.3,0.5,Gaemsfarbige_Gebirgsziege  18,
Cugy (FR),,,,,
Pohlern,25.0,2.5,10.8,"Saanenziege  13, Gaemsfarbige_Gebirgsziege  7, Zwergziege  5",
Erlinsbach (AG),16.0,1.6,0.4,Pfauenziege  10,
Mörschwil,23.0,2.3,0.6,Zwergziege  11,
Rances,,,,,
Herzogenbuchsee,28.0,2.9,0.4,"Saanenziege  16, Zwergziege  7",
Le Mont-sur-Lausanne,59.0,6.0,0.6,"Gaemsfarbige_Gebirgsziege  25, Saanenziege  20",
Saint-Martin (FR),41.0,4.2,4.0,"Gaemsfarbige_Gebirgsziege  18, Buendner_Strahlenziege  7, Tauernschecken  7",
Gelterkinden,19.0,1.9,0.3,"Zwergziege  11, Burenziege  6",
Essertines-sur-Yverdon,7.0,0.7,0.7,,
Knutwil,24.0,2.5,1.1,Kreuzung  19,
Attalens,14.0,1.4,0.4,Zwergziege  9,
Gontenschwil,22.0,2.3,1.0,"Zwergziege  10, Buendner_Strahlenziege  6",
Mervelier,27.0,2.8,5.1,Stiefelgeiss  24,
Gachnang,16.0,1.6,0.4,"Zwergziege  10, Appenzellerziege  5",
Inden,5.0,0.5,4.3,,
Hindelbank,87.0,9.0,3.3,"Toggenburgerziege  49, Gaemsfarbige_Gebirgsziege  19, Zwergziege  7",
Thal,36.0,3.7,0.5,"Gaemsfarbige_Gebirgsziege  8, Burenziege  6, Kreuzung  6",
Ebikon,9.0,0.9,0.1,Zwergziege  9,
Thunstetten,20.0,2.1,0.6,"Zwergziege  9, Gaemsfarbige_Gebirgsziege  5",
Diegten,60.0,6.2,3.7,"Buendner_Strahlenziege  16, Burenziege  16, Zwergziege  13, Kreuzung  8, Gaemsfarbige_Gebirgsziege  5",
Seon,0.0,0.0,0.0,,
Veytaux,0.0,0.0,0.0,,
Berolle,0.0,0.0,0.0,,
Enges,12.0,1.3,4.5,"Burenziege  5, Toggenburgerziege  5",
Weiach,,,,,
Le Flon,53.0,5.5,4.3,"Gaemsfarbige_Gebirgsziege  25, Saanenziege  9, Buendner_Strahlenziege  8",
Trüllikon,8.0,0.8,0.8,Appenzellerziege  5,
Güttingen,29.0,3.0,1.7,Appenzellerziege  14,
Yens,0.0,0.0,0.0,,
Wölflinswil,9.0,0.9,0.9,,
Crémines,41.0,4.3,8.4,"Burenziege  15, Buendner_Strahlenziege  11, Zwergziege  11",
Reinach (AG),103.0,10.9,1.2,"Buendner_Strahlenziege  14, Saanenziege  11, Gaemsfarbige_Gebirgsziege  8",
Fehraltorf,35.0,3.7,0.5,"Kreuzung  20, Zwergziege  11",
Sargans,29.0,3.1,0.5,"Gaemsfarbige_Gebirgsziege  15, Zwergziege  9",
Longirod,7.0,0.7,1.4,,
Rain,0.0,0.0,0.0,,
Siblingen,7.0,0.7,0.8,Zwergziege  5,
Brislach,5.0,0.5,0.3,Zwergziege  5,
Oberkulm,42.0,4.5,1.5,"Zwergziege  26, Kreuzung  5",
Gondiswil,35.0,3.7,4.9,"Zwergziege  8, Buendner_Strahlenziege  5, Saanenziege  5",
Steinmaur,11.0,1.2,0.3,,
Oberbuchsiten,6.0,0.6,0.3,,
Würenlingen,6.0,0.6,0.1,Zwergziege  6,
Stein (AR),55.0,5.9,4.0,"Appenzellerziege  16, Zwergziege  10, Burenziege  9",
Juriens,112.0,12.0,33.3,Gaemsfarbige_Gebirgsziege  108,
Bavois,31.0,3.3,3.1,"Pfauenziege  19, Kreuzung  5",
Oberegg,211.0,14.4,11.0,"Gaemsfarbige_Gebirgsziege  32, Pfauenziege  26, Kreuzung  25, Stiefelgeiss  16, Appenzellerziege  15",
Dietikon,,,,,
Rüthi (SG),42.0,4.5,1.7,"Buendner_Strahlenziege  10, Toggenburgerziege  8, Gaemsfarbige_Gebirgsziege  5",
Santa Maria in Calanca,287.0,30.8,249.6,"Kreuzung  49, Nera_Verzascaziege  42, Capra_Grigia  25, Gaemsfarbige_Gebirgsziege  14, Pfauenziege  14",
Frauenkappelen,10.0,1.1,0.8,Gaemsfarbige_Gebirgsziege  6,
Fribourg,7.0,0.8,0.0,Zwergziege  7,
Sils im Domleschg,12.0,1.3,1.2,Buendner_Strahlenziege  9,
Losone,9.0,1.0,0.1,,
Reigoldswil,28.0,3.0,1.8,"Buendner_Strahlenziege  10, Gaemsfarbige_Gebirgsziege  7",
Meierskappel,16.0,2.4,1.1,Zwergziege  11,
Eich,169.0,28.5,10.6,"Gaemsfarbige_Gebirgsziege  129, Saanenziege  11, Buendner_Strahlenziege  7",
Wila,38.0,4.1,1.9,"Zwergziege  8, Gaemsfarbige_Gebirgsziege  5, Kreuzung  5, Nera_Verzascaziege  5",
Lauerz,96.0,10.5,8.5,"Burenziege  60, Saanenziege  7, Toggenburgerziege  7",
Ronco sopra Ascona,34.0,6.8,6.2,Saanenziege  30,
Ursenbach,13.0,1.4,1.5,Gaemsfarbige_Gebirgsziege  6,
Braunau,25.0,2.7,3.1,Kreuzung  13,
Oberlangenegg,26.0,2.8,5.4,"Burenziege  8, Pfauenziege  5, Zwergziege  5",
Vendlincourt,25.0,2.7,4.5,"Zwergziege  15, Gaemsfarbige_Gebirgsziege  7",
Bachs,25.0,2.7,4.1,Zwergziege  16,
Heitenried,29.0,3.2,2.1,,
Sulgen,8.0,0.9,0.2,,
Saillon,,,,,
Roches (BE),61.0,6.7,32.1,"Saanenziege  22, Kreuzung  20, Gaemsfarbige_Gebirgsziege  8",
Eglisau,81.0,8.9,1.5,"Burenziege  43, Gaemsfarbige_Gebirgsziege  16, Kreuzung  12",
Ballaigues,,,,,
Kirchberg (BE),16.0,1.8,0.3,Buendner_Strahlenziege  5,
Champvent,6.0,0.7,0.9,,
Bassersdorf,,,,,
Boncourt,19.0,2.1,1.6,Zwergziege  7,
Würenlos,17.0,1.9,0.3,Zwergziege  11,
Donneloye,,,,,
Eschen,30.0,2.9,0.7,,
Herrliberg,12.0,1.3,0.2,,
Grandfontaine,12.0,1.3,3.1,,
Vuarrens,11.0,1.2,1.0,,
Zuzwil (SG),5.0,0.6,0.1,,
Schlatt (ZH),16.0,1.8,2.1,Gaemsfarbige_Gebirgsziege  8,
Rheinau,10.0,1.1,0.8,,
Wil (ZH),50.0,5.6,3.4,"Capra_Grigia  35, Zwergziege  14",
Staffelbach,23.0,2.6,1.8,Gaemsfarbige_Gebirgsziege  18,
Mézières (FR),32.0,3.6,3.0,"Gaemsfarbige_Gebirgsziege  6, Pfauenziege  5",
Saint-Blaise,0.0,0.0,0.0,,
Eggersriet,18.0,2.0,0.8,"Toggenburgerziege  7, Appenzellerziege  6",
Sissach,13.0,1.5,0.2,Buendner_Strahlenziege  6,
Allschwil,35.0,3.9,0.2,"Zwergziege  16, Gaemsfarbige_Gebirgsziege  9",
Häggenschwil,11.0,1.2,0.8,Zwergziege  7,
Lengwil,36.0,4.0,2.1,"Gaemsfarbige_Gebirgsziege  16, Zwergziege  9",
Kölliken,13.0,1.5,0.3,Zwergziege  5,
Romanshorn,21.0,2.4,0.2,Burenziege  12,
Unterkulm,30.0,3.4,0.9,Zwergziege  11,
Ringgenberg (BE),,,,,
Belfaux,17.0,1.9,0.5,Gaemsfarbige_Gebirgsziege  10,
Erlinsbach (SO),50.0,5.6,1.4,"Buendner_Strahlenziege  32, Gaemsfarbige_Gebirgsziege  15",
Crans (VD),0.0,0.0,0.0,,
Milvignes,7.0,0.8,0.1,Zwergziege  6,
Buus,24.0,2.7,2.2,Zwergziege  15,
Minusio,0.0,0.0,0.0,,
Münchenbuchsee,12.0,1.4,0.1,Zwergziege  6,
Steckborn,11.0,1.3,0.3,Appenzellerziege  5,
Grüningen,61.0,6.9,1.6,"Toggenburgerziege  13, Saanenziege  11, Capra_Grigia  9, Zwergziege  8, Pfauenziege  7",
Hofstetten bei Brienz,99.0,11.3,18.6,"Burenziege  33, Gaemsfarbige_Gebirgsziege  18, Capra_Grigia  10, Zwergziege  10, Pfauenziege  7",
Gansingen,27.0,3.1,2.5,"Buendner_Strahlenziege  9, Pfauenziege  5",
Anières,10.0,2.6,0.4,Burenziege  7,
Ballwil,7.0,0.8,0.3,,
Rüttenen,9.0,1.0,0.6,,
Müllheim,5.0,0.6,0.2,Gaemsfarbige_Gebirgsziege  5,
Sorens,42.0,4.8,3.8,"Gaemsfarbige_Gebirgsziege  20, Saanenziege  11, Kreuzung  5",
Langnau am Albis,5.0,0.6,0.1,Zwergziege  5,
Root,18.0,2.1,0.3,Gaemsfarbige_Gebirgsziege  5,
Schmiedrued,48.0,5.5,4.1,"Gaemsfarbige_Gebirgsziege  16, Zwergziege  14, Pfauenziege  8, Kreuzung  5",
Aristau,16.0,1.9,1.1,Toggenburgerziege  12,
Lommis,32.0,3.7,2.6,"Buendner_Strahlenziege  13, Zwergziege  8",
Dardagny,0.0,0.0,0.0,,
Spreitenbach,0.0,0.0,0.0,,
Stäfa,26.0,3.0,0.2,Zwergziege  19,
Kestenholz,,,,,
Cressier (NE),0.0,0.0,0.0,,
Perrefitte,50.0,5.8,10.4,"Kreuzung  22, Saanenziege  9",
Vevey,0.0,0.0,0.0,,
Auw,10.0,1.2,0.5,Zwergziege  8,
Mörel-Filet,17.0,2.0,2.4,Burenziege  14,
Kienberg,37.0,4.3,7.4,"Kreuzung  8, Burenziege  6, Pfauenziege  6",
Arogno,238.0,28.0,24.1,"Gaemsfarbige_Gebirgsziege  114, Buendner_Strahlenziege  46, Capra_Grigia  14, Nera_Verzascaziege  8",
Corcelles-près-Concise,15.0,3.7,3.6,,
Metzerlen-Mariastein,,,,,
Bonvillars,0.0,0.0,0.0,,
Assens,0.0,0.0,0.0,,
Oberbipp,33.0,3.9,1.9,"Zwergziege  21, Gaemsfarbige_Gebirgsziege  6",
Ballens,,,,,
Lupfig,21.0,2.5,0.7,Burenziege  14,
Seehof,42.0,5.0,75.0,"Pfauenziege  27, Gaemsfarbige_Gebirgsziege  7, Saanenziege  6",
Madulain,8.0,0.5,3.9,,
Freienstein-Teufen,15.0,1.8,0.6,"Appenzellerziege  7, Toggenburgerziege  6",
Zuzgen,19.0,2.3,2.2,"Zwergziege  8, Walliser_Schwarzhalsziege  5",
Stüsslingen,,,,,
Cadenazzo,20.0,2.4,0.7,Kreuzung  9,
Obersiggenthal,0.0,0.0,0.0,,
Pieterlen,21.0,2.5,0.4,Zwergziege  21,
Hochwald,20.0,2.4,1.6,Saanenziege  18,
Waldenburg,30.0,3.6,2.6,"Burenziege  15, Zwergziege  5",
Marsens,24.0,3.1,1.2,Zwergziege  19,
