year,month,ad,ae,af,ai,al,am,an,ao,ar,as,at,au,az,ba,bb,bd,be,bf,bg,bh,bj,bn,bo,br,bs,by,ca,cg,ci,ck,cl,cn,co,cr,cu,cy,cz,de,dj,dk,do,dz,ec,ee,eg,es,et,fi,fj,fr,ga,gb,ge,gg,gh,gm,gp,gr,gt,hk,hr,ht,hu,id,ie,il,in,ir,it,jo,jp,ke,kg,ko,kr,kw,kz,lb,li,lk,ls,lt,lu,lv,ly,ma,md,me,mg,mh,mk,ml,mo,mq,mr,ms,mt,mu,mx,my,mz,na,nc,ne,nl,no,np,nz,om,pa,pe,pf,pg,ph,pk,pl,pt,py,qa,re,ro,rs,ru,rw,sa,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,th,tj,tn,tr,tv,tw,tz,ua,us,uy,va,vc,ve,vg,vi,vn,wf,ws,za
2021,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,53,0.0,,0.0,0.0,0.0,0.0,,23.0,0.0,0.0,0.0,20,0.0,,0.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,,0.0,5.0,0.0,0.0,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,13.0,0.0,0.0,0.0,14.0,,5.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,10.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,50,0.0,0.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,0.0,18.0,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
2021,10,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,64,0.0,,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,37,0.0,,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,31.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,65,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,35,0.0,,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,21.0,,6.0,0.0,0.0,,0.0,,0.0,0.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
2021,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,0.0,0.0,0.0,24,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,5.0,55,0.0,0.0,0.0,0.0,,0.0,0.0,11.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,0.0,0.0,,0.0,13.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,98,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,,126,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,0.0,0.0,0.0,113,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,,0.0,0.0,55.0,,22.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,66.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,73,0.0,,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,34.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,,214,0.0,,0.0,0.0,,,0.0,44.0,0.0,0.0,0.0,148,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,59.0,0.0,23.0,,0.0,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,23.0,,,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,9.0,0.0,0.0,,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,155,0.0,,0.0,0.0,0.0,,,26.0,0.0,0.0,0.0,104,0.0,5.0,0.0,0.0,0.0,,0.0,19.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,33.0,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,120,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,99,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,62.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,0.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,9.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,,160,0.0,,0.0,0.0,0.0,0.0,,33.0,0.0,0.0,0.0,139,0.0,,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,,0.0,0.0,,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,,0.0,20.0,,13.0,0.0,0.0,0.0,0.0,0.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022,9,,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,16.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,8.0,,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,146,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,0.0,0.0,31.0,,24.0,0.0,0.0,0.0,0.0,,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,6.0,0.0,0.0,11.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.0,,160,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,0.0,0.0,160,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,12.0,0.0,16.0,0.0,,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,52.0,,26.0,0.0,0.0,0.0,0.0,,5.0,,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,7.0,0.0,0.0,0.0,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,11,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,6.0,194,0.0,0.0,0.0,,0.0,0.0,,71.0,0.0,0.0,0.0,150,0.0,9.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12.0,0.0,27.0,,,0.0,0.0,0.0,84.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,0.0,0.0,37.0,5.0,25.0,0.0,0.0,0.0,0.0,5.0,,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,10.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022,12,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,169,0.0,0.0,0.0,0.0,0.0,0.0,,83.0,0.0,0.0,0.0,112,0.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,0.0,0.0,0.0,40.0,,14.0,0.0,0.0,0.0,0.0,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,7.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,6.0,0.0,,10.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,6.0,,162,0.0,,0.0,0.0,0.0,,6.0,55.0,0.0,0.0,0.0,159,0.0,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,8.0,0.0,28.0,0.0,0.0,,0.0,0.0,89.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,26.0,,,0.0,29.0,,19.0,0.0,0.0,0.0,0.0,,,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,16.0,,152,0.0,,0.0,0.0,0.0,0.0,,120.0,0.0,0.0,0.0,122,0.0,,0.0,0.0,0.0,0.0,,36.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,64.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,42.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,11.0,,159,0.0,0.0,0.0,0.0,,0.0,,69.0,0.0,,0.0,137,0.0,7.0,,0.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,,0.0,0.0,,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,28.0,,24.0,0.0,0.0,0.0,0.0,,0.0,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,4,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0,,0.0,5.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,18.0,,118,0.0,0.0,0.0,0.0,0.0,0.0,,53.0,0.0,0.0,0.0,81,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,0.0,12.0,,,,0.0,0.0,55.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,22.0,0.0,0.0,0.0,25.0,,29.0,0.0,0.0,0.0,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,11.0,,0.0,,0.0,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,,146,0.0,0.0,0.0,0.0,0.0,0.0,,91.0,0.0,0.0,0.0,122,0.0,7.0,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,0.0,49.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,30.0,,13.0,0.0,,0.0,0.0,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,0.0,11.0,0.0,0.0,,0.0,,0.0,0.0,0.0,8.0,,0.0,9.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.0,13.0,165,0.0,0.0,0.0,0.0,0.0,0.0,,76.0,,0.0,0.0,132,0.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,16.0,0.0,,0.0,,0.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,22.0,,16.0,0.0,0.0,0.0,0.0,,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,10.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,19.0,7.0,138,0.0,,0.0,0.0,0.0,0.0,,45.0,0.0,0.0,0.0,142,0.0,,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,57.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,0.0,0.0,0.0,36.0,,14.0,0.0,,0.0,0.0,,0.0,,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
