commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Bellach,400.0,75.6,7.6,"European  188, European Shorthair  93, Maine Coon  26, Crossbred  23, British Shorthair  19","Luna  7, Jimmy  5, Lucy  5"
Saint-Saphorin (Lavaux),36.0,40.4,9.3,European  25,
Morcote,46.0,16.5,6.3,"European  18, Bengal  6, Maine Coon  6",
Günsberg,196.0,37.3,16.6,"European  102, European Shorthair  49, Siamese  15, Bengal  5, Crossbred  5, European Longhair  5",Luna  6
Torricella-Taverne,241.0,45.9,7.8,"European  137, European Shorthair  42, Siberian  14, Crossbred  11, Maine Coon  7",
Greppen,112.0,33.7,9.5,"European  73, European Shorthair  21, Crossbred  8",
Aesch (ZH),113.0,21.6,6.6,"European Shorthair  41, European  30, British Shorthair  9, European Longhair  6",
Veltheim (AG),197.0,37.6,12.9,"European  82, European Shorthair  70, Crossbred  11, British Shorthair  9, Maine Coon  7",
Novazzano,165.0,31.5,7.1,"European  101, Maine Coon  23, British Shorthair  8, Crossbred  6",Luna  5
Wangen an der Aare,356.0,68.2,15.0,"European  196, European Shorthair  77, Maine Coon  23, Crossbred  21, British Shorthair  8",Luna  13
Giffers,118.0,22.6,7.1,"European  59, European Shorthair  30, Crossbred  8, British Shorthair  6",
Schönengrund,79.0,15.2,15.0,"European Shorthair  33, European  27, Maine Coon  5",
Melide,102.0,61.4,5.6,"European  64, European Shorthair  14",
Lufingen,271.0,52.3,10.6,"European  98, European Shorthair  77, British Shorthair  21, Crossbred  15, European Longhair  10, Persian  10","Kira  6, Luna  6"
Avusy,202.0,39.1,14.5,"European  114, Crossbred  14, Bengal  9, European Shorthair  9, British Shorthair  7, Siberian  7",
Chavannes-sur-Moudon,20.0,3.9,9.0,European  13,
Rumisberg,105.0,20.4,21.4,"European  62, European Shorthair  20, British Shorthair  6, Crossbred  5",
La Praz,40.0,7.8,22.9,"European  22, Maine Coon  5",
Ueken,0.0,0.0,0.0,,
Miglieglia,16.0,3.1,4.9,European  10,
Bottenwil,111.0,21.8,13.5,"European  53, European Shorthair  32, Maine Coon  9",
Lugnez,0.0,0.0,0.0,,
Kappel (SO),353.0,69.2,10.8,"European  172, European Shorthair  89, British Shorthair  23, Crossbred  17, Norwegian Forest Cat  10","Nala  7, Luna  5, Max  5"
Beurnevésin,15.0,2.9,12.6,European  6,
Maisprach,135.0,26.6,14.5,"European  55, European Shorthair  52, Maine Coon  7, Crossbred  5, European Longhair  5",
Wynau,188.0,37.1,11.6,"European  82, European Shorthair  67, Crossbred  10, European Longhair  8, Persian  5",Luna  5
Vuiteboeuf,97.0,19.2,16.5,"European  47, Munchkin  14, Devon Rex  10, Crossbred  5",
Iffwil,57.0,11.3,13.3,"European  39, European Shorthair  8",
Pierrafortscha,12.0,2.4,7.6,"European  6, European Shorthair  5",
Fislisbach,489.0,96.8,8.8,"European Shorthair  225, European  105, British Shorthair  36, Crossbred  31, Maine Coon  15","Luna  9, Leo  7, Kira  5, Merlin  5, Rocky  5"
Birr,295.0,58.4,6.4,"European Shorthair  101, European  88, Maine Coon  26, Crossbred  23, British Shorthair  12",Luna  8
Steinhausen,584.0,115.9,5.7,"European  293, European Shorthair  87, British Shorthair  37, Norwegian Forest Cat  34, Maine Coon  25","Luna  9, Nala  7, Kira  5, Leo  5, Sina  5"
Ottenbach,405.0,80.7,15.0,"European  141, European Shorthair  127, Crossbred  21, Maine Coon  20, British Shorthair  14",Nala  6
Obermumpf,151.0,30.1,14.4,"European  56, European Shorthair  40, Crossbred  9, Ragdoll  8, British Shorthair  7, Maine Coon  7",
Ellikon an der Thur,146.0,29.1,15.6,"European  83, European Shorthair  38",
Poliez-Pittet,113.0,22.6,13.6,"European  80, Maine Coon  8, Crossbred  5",
Brügg,589.0,117.8,13.5,"European  334, European Shorthair  135, Unknown  23, Maine Coon  15, Crossbred  11, Persian  11","Lucy  7, Filou  5"
Fahrwangen,210.0,52.4,9.0,"European  114, European Shorthair  51, Crossbred  15, Ragdoll  7, British Shorthair  5",
Bardonnex,172.0,34.4,7.2,"European  112, Maine Coon  12, European Shorthair  9, Bengal  8, Siberian  7",
Reute (AR),74.0,14.8,10.7,"European  35, European Shorthair  19, Bengal  6",
Pfungen,419.0,84.0,10.6,"European Shorthair  181, European  132, British Shorthair  18, Maine Coon  17, Crossbred  16","Nala  8, Luna  7, Miro  5"
Rünenberg,132.0,26.6,17.3,"European  44, European Shorthair  24, Siamese  21, Oriental Longhair  11, Crossbred  10",
Cottens (FR),126.0,25.4,8.5,"European  83, Crossbred  9, Maine Coon  6, Ragdoll  6, European Shorthair  5",
Curtilles,44.0,8.9,14.7,"European  29, Maine Coon  6",
Oberweningen,225.0,45.5,11.9,"European  90, European Shorthair  75, British Shorthair  12, Crossbred  9, European Longhair  5","Leo  6, Luna  5"
Bellikon,226.0,45.7,14.6,"European Shorthair  122, European  34, Crossbred  13, European Longhair  11, British Shorthair  8",Luna  9
Etoy,384.0,78.0,13.2,"European  246, Crossbred  32, European Shorthair  14, Norwegian Forest Cat  14, British Shorthair  12, Maine Coon  12","Luna  9, Plume  5"
Buchberg,168.0,28.7,19.4,"European  81, European Shorthair  43, Crossbred  11, British Shorthair  5, Chartreux  5, Maine Coon  5",
Russin,37.0,7.5,7.0,European  31,
Hüntwangen,170.0,34.6,15.9,"European  65, European Shorthair  53, Maine Coon  24, British Shorthair  6, Crossbred  6",
Windisch,542.0,110.4,7.0,"European  253, European Shorthair  164, Crossbred  30, British Shorthair  21, Maine Coon  9, Persian  9","Luna  8, Lilly  6, Balu  5"
Hermance,83.0,57.6,7.7,"European  49, Crossbred  6",
Kaiseraugst,353.0,72.0,6.4,"European  173, European Shorthair  57, British Shorthair  26, Crossbred  21, Maine Coon  18",
Rudolfstetten-Friedlisberg,413.0,84.3,9.1,"European Shorthair  193, European  73, Crossbred  26, European Longhair  22, Maine Coon  22","Luna  10, Nala  6, Leo  5, Merlin  5"
Billens-Hennens,61.0,12.5,7.7,"European  31, Maine Coon  9, Sacred Birman  5",
Künten,227.0,46.4,12.4,"European Shorthair  103, European  67, Crossbred  16, Maine Coon  11, European Longhair  5, Siamese  5",Luna  5
Pfeffingen,264.0,54.0,11.0,"European  136, European Shorthair  60, Crossbred  13, Maine Coon  12, Bengal  6, British Shorthair  6, Norwegian Forest Cat  6",Luna  5
Toffen,316.0,64.8,12.4,"European  171, European Shorthair  57, Crossbred  23, British Shorthair  14, Persian  7",Filou  5
Ecublens (FR),46.0,9.4,12.9,"European  28, Crossbred  7",
Müntschemier,130.0,26.7,8.3,"European  79, European Shorthair  27, Crossbred  10",
Mellingen,489.0,100.4,8.3,"European  187, European Shorthair  162, Crossbred  28, British Shorthair  24, Maine Coon  19","Luna  7, Nala  6"
Lohn (SH),94.0,19.3,12.6,"European  58, European Shorthair  27",Luna  5
Genolier,262.0,53.9,13.2,"European  139, European Shorthair  21, Crossbred  18, Maine Coon  12, Norwegian Forest Cat  12, Siamese  12",
Ependes (VD),41.0,8.5,10.5,European  26,
Bussigny,754.0,156.8,7.9,"European  496, Maine Coon  43, Crossbred  37, Bengal  25, British Shorthair  23","Luna  10, Nala  7, Plume  6, Cookie  5, Jack  5, Mimi  5"
Zufikon,507.0,105.4,11.1,"European Shorthair  217, European  134, Crossbred  29, Bengal  24, Maine Coon  18","Luna  9, Nala  7"
Buchrain,411.0,85.6,6.4,"European  242, European Shorthair  43, British Shorthair  26, Unknown  17, Crossbred  16",Tom  5
Wisen (SO),82.0,17.1,18.6,"European  37, European Shorthair  31",
Höri,165.0,34.4,5.6,"European Shorthair  80, European  36, Crossbred  10, British Shorthair  8, European Longhair  6",
Schluein,34.0,7.1,5.6,"European  15, European Shorthair  13",
Begnins,181.0,37.8,9.4,"European  104, European Shorthair  19, Maine Coon  10, Crossbred  8, Ragdoll  7, Sacred Birman  7",
Full-Reuenthal,96.0,20.1,10.9,"European  42, European Shorthair  32, Maine Coon  8, British Shorthair  5",
Bannwil,115.0,24.1,17.0,"European  63, European Shorthair  31, Maine Coon  6",
Lancy,1443.0,302.5,4.2,"European  797, Crossbred  94, Maine Coon  83, Sacred Birman  45, European Shorthair  43","Luna  22, Nala  10, Cookie  9, Tigrou  9, Maya  8"
Hermenches,42.0,8.8,11.0,European  29,
Gamprin,172.0,27.8,10.2,"European Shorthair  69, European  67, British Shorthair  10, Crossbred  9, Norwegian Forest Cat  6",
Männedorf,920.0,192.9,8.1,"European Shorthair  390, European  299, Crossbred  48, British Shorthair  27, Maine Coon  27","Luna  17, Mia  9, Charly  8, Nala  8, Filou  7, Lilly  7"
Kriechenwil,52.0,10.9,11.8,"European  33, European Shorthair  9, Crossbred  5",
Giez,80.0,16.8,19.4,"European  54, Crossbred  7",
Riniken,153.0,32.1,10.3,"European  73, European Shorthair  36, Crossbred  14, British Shorthair  5, Maine Coon  5, Unknown  5",Luna  5
Echarlens,73.0,15.7,8.6,"European  46, Crossbred  11",
Treiten,49.0,10.3,11.4,"European  31, European Shorthair  11",
Cornaux,218.0,46.1,13.7,"European  93, Siberian  45, European Shorthair  33, Crossbred  11, Maine Coon  8",
Othmarsingen,355.0,75.2,11.7,"European  127, European Shorthair  93, British Shorthair  31, Crossbred  30, Devon Rex  18","Nala  6, Luna  5"
Stetten (SH),220.0,46.6,16.0,"European  127, European Shorthair  38, British Shorthair  20, Crossbred  9, Burma  6",
Goldach,595.0,126.3,6.3,"European  242, European Shorthair  213, British Shorthair  38, Maine Coon  22, Crossbred  17","Luna  14, Nala  13, Balou  7, Momo  7, Felix  5, Mia  5, Mogli  5"
Amsoldingen,127.0,27.0,15.9,"European  89, European Shorthair  23",Luna  5
Presinge,67.0,14.2,9.6,"European  48, European Shorthair  6",
Ropraz,61.0,12.7,11.5,"European  48, Maine Coon  7",
Maschwanden,92.0,19.6,14.4,"European  41, European Shorthair  38, Crossbred  6",
Loveresse,38.0,8.1,10.9,"European  18, Maine Coon  5",
Kiesen,199.0,42.4,19.7,"European  109, European Shorthair  41, Unknown  12, Maine Coon  11, Crossbred  10","Leo  6, Nala  6"
Tenniken,120.0,25.7,12.9,"European  57, European Shorthair  27, Crossbred  11, British Shorthair  7, Maine Coon  7",
Caslano,270.0,96.8,6.2,"European  158, European Shorthair  23, Ragdoll  12, Siberian  10, Crossbred  9, Maine Coon  9, Persian  9",
Au (SG),668.0,143.7,8.4,"European Shorthair  237, European  166, Bengal  115, British Shorthair  31, Maine Coon  21","Luna  9, Mia  9, Nala  8, Balu  5, Felix  5, Kitty  5, Rocky  5"
Zuchwil,570.0,123.1,6.3,"European  285, European Shorthair  180, Crossbred  26, British Shorthair  18, European Longhair  14, Maine Coon  14","Nala  8, Leo  7, Mia  7, Tigi  7, Luna  5"
Auswil,64.0,13.9,14.3,"European  40, Crossbred  8, Maine Coon  6",
Füllinsdorf,393.0,85.1,8.6,"European  179, European Shorthair  96, British Shorthair  34, Crossbred  21, Bengal  11, Maine Coon  11",Leo  5
Avully,152.0,32.9,8.7,"European  98, Crossbred  16, Maine Coon  6",
Zwingen,262.0,56.8,10.4,"European  117, European Shorthair  62, Crossbred  21, British Shorthair  15, Maine Coon  10",Luna  7
Frenkendorf,500.0,108.9,7.7,"European  227, European Shorthair  113, Crossbred  33, British Shorthair  27, Maine Coon  24","Luna  13, Leo  6, Nala  6, Speedy  6, Coco  5, Findus  5"
Cheseaux-sur-Lausanne,532.0,115.9,12.2,"European  342, Maine Coon  33, British Shorthair  22, Bengal  21, Crossbred  21",Blue  5
Jens,121.0,26.4,19.1,"European  47, European Shorthair  38, Maine Coon  10, Crossbred  5",
Drei Höfe,153.0,33.5,20.5,"European  65, European Shorthair  48, British Shorthair  12, Crossbred  11, Maine Coon  6",
Epalinges,865.0,189.3,8.9,"European  498, Crossbred  59, Ragdoll  42, European Shorthair  41, Maine Coon  38","Luna  14, Gribouille  7, Tigrou  7, Cookie  6, Léo  6, Nala  6"
Buttwil,163.0,35.7,13.2,"European  101, European Shorthair  27, Crossbred  13",
Vinelz,191.0,41.9,21.8,"European  135, European Shorthair  35, Crossbred  5",
Cuarny,35.0,7.7,15.1,European  25,
Thörigen,134.0,29.5,11.6,"European  61, European Shorthair  41, Maine Coon  15, Bengal  6",
Wallbach,259.0,56.9,13.0,"European  101, European Shorthair  83, Crossbred  18, British Shorthair  9, Bengal  8, Siberian  8",
Waltenschwil,392.0,86.3,12.8,"European  150, European Shorthair  94, Bengal  42, British Shorthair  21, Crossbred  17",
Botterens,48.0,11.2,7.2,European  30,
Teuffenthal (BE),15.0,3.3,9.4,"European  9, Crossbred  5",
Gurzelen,116.0,25.7,13.1,"European  85, European Shorthair  22, Crossbred  5",
Luterbach,361.0,79.9,10.2,"European  181, European Shorthair  105, Maine Coon  22, Crossbred  12, British Shorthair  8, European Longhair  8","Luna  8, Lucy  6, Leo  5"
Dällikon,302.0,67.0,7.1,"European Shorthair  105, European  95, Maine Coon  24, British Shorthair  21, Crossbred  13",Baghira  5
Steinach,237.0,52.8,6.7,"European Shorthair  99, European  82, British Shorthair  11, Maine Coon  8, Crossbred  6","Luna  9, Nala  5"
Le Pâquier (FR),146.0,32.4,10.9,"European  100, Crossbred  6, European Shorthair  6, British Shorthair  5, Ragdoll  5, Siamese  5",
Forst-Längenbühl,97.0,21.6,12.6,"European  67, European Shorthair  13",
Rottenschwil,173.0,38.5,19.0,"European  54, European Shorthair  50, Crossbred  20, Maine Coon  8, Persian  8",
Unterlunkhofen,218.0,48.6,14.5,"European Shorthair  104, European  64, Crossbred  9, Maine Coon  8, British Shorthair  7, Unknown  7",Nala  5
Fulenbach,246.0,54.9,13.9,"European  90, European Shorthair  72, Crossbred  25, British Shorthair  13, Exotic Shorthair  6, Norwegian Forest Cat  6","Luna  5, Tigi  5"
Lohn-Ammannsegg,368.0,82.1,12.8,"European  192, European Shorthair  85, Crossbred  22, British Shorthair  15, Maine Coon  11","Luna  9, Leo  8, Nala  7"
Walterswil (SO),97.0,21.7,13.1,"European Shorthair  40, European  39, Crossbred  6",
Kesswil,105.0,23.5,10.5,"European  50, European Shorthair  34, British Shorthair  5, European Longhair  5",
Granges (Veveyse),97.0,21.7,11.4,"European  55, European Shorthair  20, Ragdoll  5, Siberian  5",
Binningen,1253.0,280.9,7.9,"European  478, European Shorthair  413, British Shorthair  72, Crossbred  58, Bengal  31","Nala  15, Leo  14, Luna  11, Jimmy  10, Lilly  10, Mia  10"
Grimisuat,370.0,83.1,10.3,"European  267, Crossbred  15, Maine Coon  11, Ragdoll  8, British Shorthair  7, Sacred Birman  7, Siamese  7",Luna  5
Pompaples,82.0,18.5,9.7,"European  54, Maine Coon  6, Crossbred  5, European Shorthair  5",
Kehrsatz,385.0,86.7,8.8,"European  214, European Shorthair  55, Crossbred  24, British Shorthair  23, Maine Coon  20",Luna  6
Rorbas,333.0,75.0,11.5,"European  133, European Shorthair  123, British Shorthair  13, Crossbred  11, Persian  10",Luna  5
Lüterkofen-Ichertswil,141.0,31.8,16.1,"European  78, European Shorthair  34, Crossbred  10, Maine Coon  5",
Vandoeuvres,207.0,46.8,7.5,"European  100, Crossbred  16, European Shorthair  11, Maine Coon  11, British Shorthair  10",Nala  5
Uebeschi,61.0,13.8,8.5,"European  48, European Shorthair  5",
Stetten (AG),275.0,62.4,12.4,"European Shorthair  116, European  91, British Shorthair  13, Crossbred  12, Maine Coon  11",Leo  5
Aarburg,569.0,129.0,6.6,"European  223, European Shorthair  196, Crossbred  32, British Shorthair  27, Maine Coon  25","Luna  18, Lilly  6, Balu  5, Cindy  5, Coco  5, Leo  5, Nala  5"
Truttikon,48.0,10.9,10.7,"European  26, European Shorthair  11, Crossbred  6",
Niederdorf,227.0,51.5,12.5,"European  142, European Shorthair  29, Crossbred  21, British Shorthair  9, Maine Coon  5, Unknown  5",Nala  6
Meinisberg,229.0,52.2,17.3,"European  107, European Shorthair  67, Crossbred  10, European Longhair  7, Maine Coon  6, Norwegian Forest Cat  6, Unknown  6",Luna  6
Rebstein,318.0,72.4,6.9,"European Shorthair  145, European  99, Crossbred  14, Maine Coon  13, European Longhair  9",Leo  9
Wohlenschwil,224.0,51.0,13.4,"European  73, European Shorthair  70, British Shorthair  14, Crossbred  14, Sacred Birman  14",Mia  5
Cartigny,92.0,21.0,9.5,"European  53, Ragdoll  7, European Shorthair  6, Crossbred  5, Maine Coon  5",
Maracon,87.0,19.9,16.2,"European  61, Crossbred  8",
Ménières,41.0,9.4,9.6,"European  19, European Shorthair  7",
Le Grand-Saconnex,470.0,107.3,3.8,"European  275, European Shorthair  29, Crossbred  25, Maine Coon  17, British Shorthair  15",Luna  5
Marbach (SG),156.0,35.6,7.3,"European Shorthair  88, European  42, Unknown  7, Maine Coon  6, British Shorthair  5",Luna  8
Flerden,10.0,1.6,4.0,,
Uitikon,410.0,93.6,8.5,"European Shorthair  155, European  109, British Shorthair  40, Crossbred  21, Maine Coon  11","Luna  6, Pitschi  6, Nala  5"
Oeschgen,152.0,34.7,14.5,"European  61, European Shorthair  38, Bengal  25, Unknown  6, British Shorthair  5",
Uttwil,210.0,48.2,10.9,"European  108, European Shorthair  57, British Shorthair  12, Maine Coon  9, Crossbred  7",
Novaggio,50.0,11.4,6.1,"European  28, European Shorthair  8",
Täuffelen,386.0,88.3,13.0,"European  221, European Shorthair  80, Crossbred  27, British Shorthair  14, Maine Coon  10","Luna  10, Balu  5"
Kirchleerau,103.0,23.6,11.5,"European  59, European Shorthair  24, Crossbred  9",
Lachen,462.0,190.9,5.1,"European  190, European Shorthair  113, Crossbred  35, British Shorthair  29, Maine Coon  16","Luna  9, Nala  9, Jimmy  5"
Urmein,,,,,
Niedergösgen,349.0,80.8,9.0,"European  206, European Shorthair  66, Crossbred  19, Maine Coon  17, British Shorthair  9","Luna  8, Leo  7"
Bachenbülach,334.0,77.5,8.0,"European  142, European Shorthair  114, Crossbred  15, British Shorthair  13, Bengal  8, European Longhair  8",
Mont-Tramelan,10.0,2.2,9.0,European  5,
Oberrohrdorf,386.0,89.8,9.6,"European Shorthair  191, European  99, British Shorthair  13, Maine Coon  12, Crossbred  11","Luna  5, Nala  5"
Corsier (GE),145.0,52.9,6.3,"European  86, Maine Coon  11, British Shorthair  7, Siberian  7, Sacred Birman  6",
Massonnens,61.0,14.2,11.1,"European  27, British Longhair (Highlander)  9, Bengal  7",
Bioley-Magnoux,34.0,7.9,14.8,European  29,
Saules (BE),5.0,1.2,3.4,,
Démoret,19.0,4.4,12.0,European  14,
Interlaken,369.0,86.4,6.5,"European  196, European Shorthair  71, Unknown  21, Crossbred  16, British Shorthair  13","Nala  10, Lilly  5, Lucy  5"
Bercher,170.0,39.8,12.9,"European  103, Maine Coon  17, Crossbred  11, Bengal  6, Siamese  6",
Bettwil,109.0,25.6,16.7,"European  53, European Shorthair  23, Crossbred  9, Maine Coon  7, Unknown  5",
Dietlikon,691.0,162.6,8.8,"European Shorthair  293, European  206, British Shorthair  55, Crossbred  40, Maine Coon  17","Luna  10, Lilly  7, Moritz  7, Jimmy  6, Leo  5, Louis  5, Nala  5"
Morlon,71.0,26.9,11.0,"European  41, Devon Rex  12, European Shorthair  7",
Dotzigen,270.0,63.8,18.1,"European  111, European Shorthair  70, Maine Coon  55, Crossbred  10, Unknown  6",Luna  5
Widnau,612.0,145.0,6.2,"European Shorthair  294, European  155, Crossbred  40, British Shorthair  32, Maine Coon  23","Luna  15, Nala  9, Mogli  7, Balu  6, Chili  5, Chilli  5, Kira  5"
Sommeri,71.0,16.8,11.3,"European  32, European Shorthair  26",
Grub (AR),261.0,62.0,26.6,"European  171, European Shorthair  48, Chartreux  12, Crossbred  7, British Shorthair  6",Luna  5
Olsberg,51.0,11.1,14.3,"European  26, European Shorthair  9, Bengal  6, British Shorthair  5",
Bofflens,33.0,7.8,15.9,European  28,
Ittigen,844.0,201.0,7.4,"European  430, European Shorthair  224, Crossbred  48, British Shorthair  29, Unknown  18","Nala  11, Luna  10, Leo  9, Mia  9, Charly  7, Filou  7, Max  7, Mila  7, Mimi  7"
Masein,41.0,9.8,8.2,"European  25, European Shorthair  11",
Orzens,29.0,6.9,14.4,European  16,
Villars-le-Comte,20.0,4.8,16.7,European  13,
Egolzwil,87.0,20.8,5.7,"European  41, European Shorthair  15, Crossbred  6, British Shorthair  5, Persian  5",Mia  5
Croy,42.0,9.4,10.6,European  37,
Rüfenach,120.0,28.8,13.9,"European Shorthair  41, European  34, Maine Coon  10, Bengal  7, British Shorthair  7",
Cressier (FR),115.0,27.6,11.3,"European  61, European Shorthair  33, Crossbred  11",
Suscévaz,16.0,3.8,7.8,European  13,
Biezwil,54.0,13.0,15.7,"European  31, European Shorthair  9, Maine Coon  5",
Wileroltigen,59.0,14.2,16.3,"European  40, European Shorthair  7",
Niederried bei Interlaken,42.0,10.1,11.4,"European  20, European Shorthair  16",
Schwadernau,114.0,27.5,16.5,"European  47, European Shorthair  33, Crossbred  8, Maine Coon  6",
Trasadingen,80.0,19.3,13.1,"European  47, European Shorthair  14, Crossbred  5",
Chêne-Bougeries,763.0,184.3,6.0,"European  407, Crossbred  53, European Shorthair  36, Bengal  29, British Shorthair  28","Mimi  8, Minette  6, Kitty  5, Luna  5, Max  5, Sushi  5"
Laupen,318.0,76.8,9.8,"European  191, European Shorthair  57, Crossbred  13, Persian  13, British Shorthair  7, Maine Coon  7",Luna  8
Abtwil,94.0,22.7,9.9,"European  57, European Shorthair  13, Crossbred  7",
Montpreveyres,122.0,29.6,18.7,"European  53, Exotic Shorthair  14, British Longhair (Highlander)  12, Maine Coon  9, Unknown  6",
Saint-Barthélemy (VD),105.0,25.5,13.4,"European  71, Crossbred  8",
Bossonnens,179.0,43.4,11.9,"European  113, European Shorthair  14, Ragdoll  12, Maine Coon  8, Crossbred  6",
Biel-Benken,435.0,105.6,12.2,"European  237, European Shorthair  103, British Shorthair  19, Crossbred  15, Maine Coon  12","Mogli  7, Leo  6, Luna  6, Mia  6, Momo  5, Nala  5"
Duillier,198.0,48.2,17.5,"European  93, Maine Coon  46, European Shorthair  15, Crossbred  11, Sacred Birman  7",
Biberstein,259.0,63.2,16.3,"European  125, European Shorthair  55, British Shorthair  13, Crossbred  10, Maine Coon  8, Norwegian Forest Cat  8",Luna  8
Fétigny,101.0,24.6,9.4,"European  54, European Shorthair  9, Maine Coon  9, Crossbred  8, British Shorthair  6",
Rohrbach,152.0,37.3,10.0,"European  98, European Shorthair  30, Crossbred  8",Luna  6
Koblenz,126.0,30.9,7.5,"European  41, European Shorthair  39, Crossbred  11, Maine Coon  11, British Shorthair  5",
La Chaux-des-Breuleux,,,,,
Orges,57.0,14.2,16.6,"European  40, European Shorthair  10",
Schöfflisdorf,213.0,53.1,15.3,"European  64, European Shorthair  44, Persian  21, British Shorthair  19, Crossbred  14",
Lampenberg,71.0,17.7,13.7,"European  46, European Shorthair  13",
Lavigny,126.0,31.5,12.5,"European  91, Crossbred  8, European Shorthair  6",
Chavannes-le-Chêne,41.0,10.2,12.7,"European  23, European Shorthair  6",
Büttenhardt,85.0,21.2,19.5,"European  44, European Shorthair  22",
Freienwil,150.0,37.6,13.5,"European  89, European Shorthair  35, British Shorthair  6, Crossbred  5, Maine Coon  5",
Granges-Paccot,280.0,70.2,7.3,"European  165, Maine Coon  16, Crossbred  13, Ragdoll  12, British Shorthair  10",
Nuvilly,89.0,22.4,18.9,"European  35, Siamese  16, Maine Coon  11, European Shorthair  6, Turkish Vankedisi  5",
Rütschelen,86.0,21.6,15.2,"European  43, European Shorthair  28, Maine Coon  6",
Häfelfingen,57.0,14.4,22.5,"European  31, European Shorthair  16",
Senarclens,73.0,18.4,14.8,"European  53, European Shorthair  5",
Orpund,324.0,81.6,10.6,"European  120, European Shorthair  110, Maine Coon  22, Crossbred  19, Unknown  11","Nala  7, Filou  6, Luna  6"
Boppelsen,224.0,56.6,15.2,"European  90, European Shorthair  77, Crossbred  11, British Shorthair  8, Maine Coon  6, Norwegian Forest Cat  6, Persian  6",
Givrins,128.0,32.3,12.4,"European  85, European Shorthair  10, Maine Coon  10, Crossbred  6",
Castaneda,24.0,6.1,8.6,European  15,
Wasterkingen,100.0,25.3,17.6,"European  46, European Shorthair  36, Crossbred  8, Maine Coon  6",
Cademario,84.0,21.2,11.0,"European  45, Ragdoll  12, Maine Coon  9",
Anwil,78.0,19.7,14.4,"European  48, European Shorthair  14, Crossbred  9",
Mönthal,70.0,17.8,17.8,"European  28, European Shorthair  20, Siberian  6, British Shorthair  5, Crossbred  5",
Winznau,206.0,52.3,10.5,"European  92, European Shorthair  58, Maine Coon  10, Bengal  8, Norwegian Forest Cat  8","Chili  5, Nala  5"
Chénens,74.0,18.8,8.8,"European  38, Maine Coon  7, European Shorthair  5",
Bettenhausen,90.0,22.8,14.0,"European  51, European Shorthair  23",
Gunzgen,270.0,68.7,16.0,"European  108, European Shorthair  81, British Shorthair  16, Crossbred  16, Maine Coon  9","Luna  8, Leo  6, Nala  6"
Champagne,131.0,33.5,12.3,"European  78, Maine Coon  11, European Shorthair  10, Crossbred  7, Siamese  5",
Oeschenbach,26.0,6.6,11.8,"European  15, European Shorthair  7",
Bournens,103.0,26.3,21.0,"European  50, Maine Coon  36",
Choulex,102.0,26.1,8.6,"European  66, Crossbred  7, European Shorthair  5, Norwegian Forest Cat  5",
Sullens,161.0,41.2,15.5,"European  90, British Shorthair  17, Maine Coon  11, European Shorthair  10, Bengal  6",
Paudex,103.0,214.6,6.7,"European  63, Crossbred  7, Bengal  6, Maine Coon  5",
Aclens,83.0,21.3,15.6,"European  42, European Shorthair  8, Crossbred  7",
Seftigen,325.0,83.5,15.1,"European  206, European Shorthair  39, Maine Coon  16, British Shorthair  10, Crossbred  10","Luna  6, Leo  5, Max  5"
Chevilly,78.0,20.1,24.6,"European  56, Crossbred  5",
Dottikon,430.0,110.8,10.9,"European  146, European Shorthair  146, British Shorthair  28, Crossbred  22, Maine Coon  20","Luna  9, Filou  6, Mogli  5, Nala  5"
Saint-Léonard,191.0,49.2,7.8,"European  132, Maine Coon  11, Crossbred  9, European Shorthair  8, Ragdoll  7",
Remetschwil,326.0,84.0,16.1,"European Shorthair  136, European  79, British Shorthair  22, European Longhair  18, Maine Coon  18",
Echandens,289.0,74.5,10.6,"European  157, Maine Coon  24, Sacred Birman  18, European Shorthair  14, British Shorthair  13, Crossbred  13",Gribouille  5
Penthalaz,362.0,93.5,11.3,"European  253, Maine Coon  19, Crossbred  17, British Shorthair  12, European Shorthair  9",Lilou  5
Mont-sur-Rolle,233.0,60.4,8.8,"European  149, European Shorthair  16, Maine Coon  11, Crossbred  6, Siberian  6",
Bettwiesen,153.0,39.7,12.5,"European  73, European Shorthair  29, British Shorthair  14, Maine Coon  11, European Longhair  8",Luna  5
Matten bei Interlaken,340.0,57.5,8.4,"European  214, European Shorthair  87, Crossbred  11, European Longhair  8","Luna  11, Nala  5"
Penthaz,531.0,138.3,28.6,"European  373, European Shorthair  51, Crossbred  24, Maine Coon  15, Bengal  9",
Laconnex,122.0,31.9,17.2,"European  51, Maine Coon  49, European Shorthair  5",
Brione sopra Minusio,112.0,29.3,23.3,"European  44, Siamese  21, European Shorthair  13, Persian  6, Burma  5, Crossbred  5",
Wiler bei Utzenstorf,147.0,38.5,14.8,"European  80, European Shorthair  36, Maine Coon  8, Crossbred  7",
Thônex,990.0,259.2,6.8,"European  540, Crossbred  63, British Shorthair  62, Maine Coon  53, European Shorthair  38","Luna  14, Nala  9, Gribouille  6, Mia  6, Tigrou  6"
Aeschi (SO),223.0,40.7,17.6,"European  85, European Shorthair  60, British Shorthair  41, Crossbred  10, European Longhair  10",
Belprahon,26.0,6.8,9.3,European  14,
Moosleerau,117.0,30.7,12.8,"European  41, European Shorthair  33, British Shorthair  14, Crossbred  9, Maine Coon  6",
