commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
L'Isle,56.0,3.5,5.3,"Kamerunschaf  22, Walliser_Schwarznasenschaf  9, Kreuzung  8, Weisses_Alpenschaf  7",
Oberdorf (NW),345.0,21.3,11.2,"Lacaune  129, Weisses_Alpenschaf  87, Kreuzung  63, Schwarzbraunes_Bergschaf  24, Ostfriesisches_Milchschaf  13",
Ueberstorf,453.0,28.1,19.0,"Texel  48, Jakobsschaf  19, Walliser_Landschaf  12, Suffolk  10, Braunkoepfiges_Fleischschaf  9, Ouessant  9",
Brot-Plamboz,50.0,3.1,17.2,"Kreuzung  22, Suffolk  11, Schwarzbraunes_Bergschaf  6",
Bülach,67.0,4.2,0.3,Shropshire  39,
Prez,38.0,2.4,1.6,Weisses_Alpenschaf  23,
Rheinfelden,22.0,1.4,0.2,,
Savigny,134.0,8.4,4.0,"Kreuzung  37, Walliser_Schwarznasenschaf  14, Charollais_Suisse  11, Schwarzbraunes_Bergschaf  10, Dorper  6",
Trachselwald,209.0,13.1,21.9,"Kreuzung  39, Nolana  32, Schwarzbraunes_Bergschaf  28, Spiegelschaf  17, Engadinerschaf  11",
Gurmels,294.0,17.0,6.6,"Weisses_Alpenschaf  202, Kreuzung  40, Berrichon_du_Cher  12, Braunkoepfiges_Fleischschaf  11, Schwarzbraunes_Bergschaf  7",
Buchs (SG),183.0,11.5,1.4,"Braunkoepfiges_Fleischschaf  85, Weisses_Alpenschaf  72, Kreuzung  11",
Walchwil,461.0,34.0,12.1,"Nolana  139, Schwarzbraunes_Bergschaf  55, Engadinerschaf  31, Weisses_Alpenschaf  26, Buendner_Oberlaender_Schaf  19",
Schaan,29.0,1.1,0.5,Skudde  12,
Niederbüren,458.0,28.9,30.4,"Dorper  106, Suffolk  98, Schwarzbraunes_Bergschaf  74, Weisses_Alpenschaf  56, Ile_de_France_Suisse  36",
Werthenstein,516.0,32.7,24.3,"Schwarzbraunes_Bergschaf  151, Kreuzung  51, Suffolk  44, Skudde  33, Spiegelschaf  25",Weiss  11
Münsingen,130.0,8.2,1.0,"Braunkoepfiges_Fleischschaf  33, Texel  23, Walliser_Landschaf  19, Suffolk  12, Ouessant  11",
Flüelen,67.0,5.4,3.3,"Schwarzbraunes_Bergschaf  41, Weisses_Alpenschaf  21",
St. Ursen,112.0,7.1,8.2,"Ouessant  23, Schwarzbraunes_Bergschaf  18, Kreuzung  15, Suffolk  6, Weisses_Alpenschaf  6",
Balsthal,5.0,0.3,0.1,,
Le Cerneux-Péquignot,9.0,0.6,2.9,,
Langenbruck,194.0,12.4,20.4,"Braunkoepfiges_Fleischschaf  34, Walliser_Schwarznasenschaf  32, Weisses_Alpenschaf  10, Walliser_Landschaf  6, Kreuzung  5",
Trubschachen,311.0,19.9,21.2,"Ostfriesisches_Milchschaf  60, Skudde  37, Weisses_Alpenschaf  32, Engadinerschaf  23, Braunkoepfiges_Fleischschaf  22",
Moudon,66.0,4.2,1.1,"Kreuzung  20, Weisses_Alpenschaf  18, Walliser_Landschaf  9",
Basadingen-Schlattingen,17.0,1.1,0.9,Kreuzung  7,
Thundorf,77.0,4.9,5.1,Kreuzung  7,
Burgdorf,86.0,5.5,0.5,"Dorper  45, Braunkoepfiges_Fleischschaf  14, Ouessant  11, Weisses_Alpenschaf  9",
Albinen,315.0,20.2,129.6,"Walliser_Schwarznasenschaf  218, Weisses_Alpenschaf  72",
Schlatt (TG),90.0,5.8,5.0,"Skudde  25, Schwarzbraunes_Bergschaf  12, Weisses_Alpenschaf  12, Shropshire  11, Kreuzung  10",
Blumenstein,68.0,4.4,5.5,"Kreuzung  35, Saaser_Mutte  18, Ouessant  11",
Bözberg,277.0,17.9,16.7,"Suffolk  94, Kreuzung  35, Dorper  30, Braunkoepfiges_Fleischschaf  16, Schwarzbraunes_Bergschaf  16",
Laupersdorf,99.0,6.4,5.5,"Schwarzbraunes_Bergschaf  54, Ouessant  10, Walliser_Schwarznasenschaf  9, Walliser_Landschaf  5, Weisses_Alpenschaf  5",
Rothenburg,40.0,2.6,0.5,"Ouessant  13, Weisses_Alpenschaf  6, Schwarzbraunes_Bergschaf  5",
Weinfelden,315.0,20.3,2.7,"Spiegelschaf  65, Ouessant  55, Kreuzung  31, Charollais_Suisse  21, Walliser_Schwarznasenschaf  9",
Dallenwil,189.0,12.2,10.2,"Spiegelschaf  34, Engadinerschaf  22, Braunkoepfiges_Fleischschaf  20, Texel  16, Kreuzung  14",
Villorsonnens,1189.0,76.9,80.2,"Lacaune  893, Kreuzung  129, Berrichon_du_Cher  28, Schwarzbraunes_Bergschaf  26, Texel  24",
Ersigen,117.0,7.6,5.7,"Weisses_Alpenschaf  30, Dorper  20, Braunkoepfiges_Fleischschaf  18, Ouessant  17, Schwarzbraunes_Bergschaf  8",
Villaz,47.0,3.0,2.0,"Ouessant  11, Kreuzung  10, Schwarzbraunes_Bergschaf  8, Suffolk  6, Walliser_Schwarznasenschaf  5",
Chardonne,43.0,4.2,1.4,"Charollais_Suisse  25, Schwarzbraunes_Bergschaf  5",
Buchholterberg,318.0,20.7,20.9,"Braunkoepfiges_Fleischschaf  57, Schwarzbraunes_Bergschaf  35, Kreuzung  32, Kamerunschaf  12, Nolana  12, Walliser_Landschaf  12, Weisses_Alpenschaf  12",
Hallau,75.0,4.9,3.4,Dorper  70,
Schötz,231.0,15.1,5.0,"Braunkoepfiges_Fleischschaf  66, Schwarzbraunes_Bergschaf  46, Weisses_Alpenschaf  32, Kreuzung  24, Ouessant  12",
Teufen (AR),1004.0,65.8,15.8,"Kreuzung  256, Weisses_Alpenschaf  186, Heidschnucke  86, Spiegelschaf  48, Schwarzbraunes_Bergschaf  34",
Isérables,107.0,7.0,12.9,"Weisses_Alpenschaf  55, Suffolk  24, Walliser_Schwarznasenschaf  8, Engadinerschaf  6, Kamerunschaf  6",
Gryon,17.0,1.1,1.2,Schwarzbraunes_Bergschaf  15,
Versoix,0.0,0.0,0.0,,
Tuggen,,,,,
Grossaffoltern,200.0,13.3,6.6,"Kreuzung  62, Braunkoepfiges_Fleischschaf  30, Schwarzbraunes_Bergschaf  12, Walliser_Schwarznasenschaf  11, Ouessant  9",
Bönigen,132.0,8.8,5.1,"Schwarzbraunes_Bergschaf  75, Skudde  9, Kreuzung  8, Walliser_Schwarznasenschaf  6, Braunkoepfiges_Fleischschaf  5",
Port-Valais,354.0,24.7,8.3,"Weisses_Alpenschaf  221, Schwarzbraunes_Bergschaf  50, Kreuzung  41",
Neftenbach,118.0,7.8,2.1,,
Rüegsau,567.0,37.6,17.4,"Dorper  124, Ostfriesisches_Milchschaf  87, Weisses_Alpenschaf  71, Braunkoepfiges_Fleischschaf  60, Charollais_Suisse  40",
Yverdon-les-Bains,77.0,5.7,0.3,Engadinerschaf  6,
Saint-Brais,36.0,2.4,15.9,"Schwarzbraunes_Bergschaf  24, Kreuzung  5",
Ausserberg,197.0,13.1,31.7,Walliser_Schwarznasenschaf  193,
Cama,29.0,1.9,4.9,"Weisses_Alpenschaf  13, Kreuzung  5",
Sonceboz-Sombeval,21.0,1.4,1.1,"Skudde  11, Kreuzung  7",
Ennetmoos,0.0,0.0,0.0,,
Ursy,228.0,15.3,6.9,"Texel  69, Charollais_Suisse  59, Charmoise  28, Scottish_Blackface  20, Suffolk  10",
Saint-Maurice,650.0,43.6,14.4,"Charollais_Suisse  17, Skudde  16, Suffolk  14, Heidschnucke  5, Walliser_Schwarznasenschaf  5",
Wiler (Lötschen),327.0,22.0,57.9,"Weisses_Alpenschaf  262, Walliser_Schwarznasenschaf  37, Kreuzung  6","Kalk  8, Flüä  7"
Nottwil,63.0,6.1,1.6,"Weisses_Alpenschaf  25, Schwarzbraunes_Bergschaf  11, Heidschnucke  8, Ouessant  8, Nolana  6",
Lyss,55.0,3.7,0.3,"Weisses_Alpenschaf  22, Schwarzbraunes_Bergschaf  12, Skudde  12, Heidschnucke  6",
Steffisburg,248.0,16.7,1.6,"Schwarzbraunes_Bergschaf  58, Braunkoepfiges_Fleischschaf  33, Weisses_Alpenschaf  21, Kreuzung  18, Heidschnucke  15, Suffolk  15",
Surpierre,872.0,59.0,76.3,"Kreuzung  285, Schwarzbraunes_Bergschaf  141, Nolana  84, Braunkoepfiges_Fleischschaf  75, Charollais_Suisse  31",
Tavannes,17.0,1.2,0.5,Jakobsschaf  8,
Maur,356.0,24.1,3.3,"Shropshire  63, Schwarzbraunes_Bergschaf  49, Suffolk  46, Engadinerschaf  38, Walliser_Schwarznasenschaf  23",
Porrentruy,58.0,3.9,0.9,Schwarzbraunes_Bergschaf  46,
Cortébert,23.0,1.6,3.3,"Engadinerschaf  10, Kreuzung  8",
Radelfingen,252.0,17.1,19.8,"Lacaune  99, Skudde  26, Schwarzbraunes_Bergschaf  13, Shropshire  12, Suffolk  11",
Bowil,361.0,24.6,26.7,"Lacaune  127, Kreuzung  44, Kamerunschaf  26, Braunkoepfiges_Fleischschaf  22, Dorper  21",Fäger  6
Regensdorf,100.0,6.8,0.5,"Kreuzung  39, Engadinerschaf  28, Skudde  11, Kamerunschaf  5",
Kirchdorf (BE),278.0,19.0,15.5,"Ouessant  18, Kreuzung  17, Walliser_Landschaf  15, Schwarzbraunes_Bergschaf  13, Nolana  11",
Dalpe,0.0,0.0,0.0,,
Wattenwil,223.0,15.3,7.3,"Braunkoepfiges_Fleischschaf  91, Schwarzbraunes_Bergschaf  70, Buendner_Oberlaender_Schaf  21, Kreuzung  12",
Egg,96.0,6.6,1.1,"Suffolk  13, Walliser_Schwarznasenschaf  11, Kreuzung  9, Dorper  5",
Uzwil,10.0,0.7,0.1,Weisses_Alpenschaf  7,
Laufenburg,265.0,18.3,7.2,"Schwarzbraunes_Bergschaf  152, Braunkoepfiges_Fleischschaf  50, Weisses_Alpenschaf  20, Texel  11, Kreuzung  10",
Amlikon-Bissegg,177.0,12.2,13.3,"Nolana  84, Kreuzung  30, Saaser_Mutte  30, Suffolk  15, Ouessant  5",
Affeltrangen,145.0,10.0,5.5,"Kreuzung  64, Suffolk  37, Texel  12, Weisses_Alpenschaf  9, Schwarzbraunes_Bergschaf  7",
Bonaduz,23.0,1.6,0.7,Weisses_Alpenschaf  23,
Aubonne,38.0,2.7,1.0,"Weisses_Alpenschaf  19, Shropshire  8, Schwarzbraunes_Bergschaf  5",
Bösingen,110.0,7.7,3.2,"Suffolk  64, Weisses_Alpenschaf  15, Braunkoepfiges_Fleischschaf  10",
Wolhusen,440.0,30.8,10.2,"Weisses_Alpenschaf  109, Kreuzung  84, Schwarzbraunes_Bergschaf  69, Charollais_Suisse  41, Nolana  24",
Vérossaz,575.0,40.2,74.3,"Suffolk  146, Texel  83, Charollais_Suisse  81, Rouge_de_lOuest  20, Schwarzbraunes_Bergschaf  17",
Scharans,,,,,
Tévenon,29.0,2.0,3.2,Ostfriesisches_Milchschaf  13,
Staldenried,371.0,26.0,69.1,"Walliser_Schwarznasenschaf  309, Weisses_Alpenschaf  55, Saaser_Mutte  7",
Grächen,208.0,14.6,16.5,"Walliser_Schwarznasenschaf  154, Weisses_Alpenschaf  23, Walliser_Landschaf  14, Schwarzbraunes_Bergschaf  8",
Stocken-Höfen,57.0,4.0,5.5,"Weisses_Alpenschaf  19, Schwarzbraunes_Bergschaf  14, Ouessant  9",
Russikon,34.0,2.4,0.8,"Walliser_Schwarznasenschaf  10, Braunkoepfiges_Fleischschaf  7",
Lavey-Morcles,475.0,33.5,50.3,"Weisses_Alpenschaf  275, Schwarzbraunes_Bergschaf  7",
La Ferrière,97.0,6.9,18.3,"Schwarzbraunes_Bergschaf  42, Walliser_Landschaf  36, Lacaune  8",
Dürrenroth,431.0,30.5,41.0,"Lacaune  222, Schwarzbraunes_Bergschaf  104, Braunkoepfiges_Fleischschaf  33, Walliser_Schwarznasenschaf  13, Kreuzung  11",
Marthalen,67.0,4.7,3.5,Braunkoepfiges_Fleischschaf  15,
Lütisburg,256.0,18.2,15.9,"Braunkoepfiges_Fleischschaf  151, Engadinerschaf  45, Kreuzung  26, Ostfriesisches_Milchschaf  8, Weisses_Alpenschaf  8",
Eischoll,0.0,0.0,0.0,,
Oberuzwil,547.0,38.8,8.4,"Lacaune  211, Kreuzung  64, Weisses_Alpenschaf  49, Spiegelschaf  47, Rouge_de_lOuest  26",
Fläsch,0.0,0.0,0.0,,
Volketswil,37.0,2.6,0.2,"Skudde  10, Kreuzung  8, Dorper  6",
Altishofen,510.0,35.6,26.0,"Kreuzung  64, Weisses_Alpenschaf  62, Engadinerschaf  44, Nolana  29, Suffolk  23",
Steg-Hohtenn,121.0,8.6,7.5,"Walliser_Schwarznasenschaf  76, Texel  39",Bellefield  5
Uesslingen-Buch,1589.0,113.3,145.0,"Lacaune  379, Kreuzung  31, Schwarzbraunes_Bergschaf  16, Shropshire  13, Texel  10",
Unterseen,143.0,10.2,2.5,"Schwarzbraunes_Bergschaf  95, Engadinerschaf  30, Heidschnucke  6",
Lens,88.0,6.3,2.0,"Lacaune  71, Ouessant  17",
Cheseaux-Noréaz,16.0,2.7,2.2,Walliser_Landschaf  16,
Degersheim,2423.0,167.3,59.1,"Lacaune  1888, Weisses_Alpenschaf  247, Kreuzung  48, Spiegelschaf  9, Engadinerschaf  6, Schwarzbraunes_Bergschaf  6, Walliser_Schwarznasenschaf  6",
Bellwald,463.0,33.2,130.8,"Nolana  315, Weisses_Alpenschaf  37, Walliser_Schwarznasenschaf  12, Ouessant  6",
Hägendorf,21.0,1.5,0.4,Walliser_Schwarznasenschaf  14,Stalda  6
Meggen,24.0,3.3,0.3,Engadinerschaf  10,
Zell (LU),396.0,28.5,18.8,"Kreuzung  48, Weisses_Alpenschaf  47, Texel  40, Schwarzbraunes_Bergschaf  35, Braunkoepfiges_Fleischschaf  26",
Grandson,30.0,3.8,0.9,"Ouessant  20, Kreuzung  5",
Saicourt,208.0,15.1,32.2,"Kreuzung  80, Schwarzbraunes_Bergschaf  62, Texel  20",
Leuggern,222.0,16.1,10.2,"Kreuzung  64, Schwarzbraunes_Bergschaf  33, Heidschnucke  20, Weisses_Alpenschaf  18, Engadinerschaf  10",
Herdern,261.0,19.0,23.4,"Shropshire  72, Kreuzung  61, Spiegelschaf  53, Suffolk  34, Lacaune  11",
Bure,72.0,5.3,11.2,Schwarzbraunes_Bergschaf  72,
Brittnau,143.0,10.5,3.6,"Skudde  74, Engadinerschaf  17, Weisses_Alpenschaf  13, Nolana  8, Kreuzung  7, Texel  7",
Les Genevez (JU),96.0,7.0,18.6,"Schwarzbraunes_Bergschaf  74, Kreuzung  10, Jakobsschaf  6",
Dübendorf,410.0,30.1,1.4,"Kreuzung  144, Shropshire  27, Weisses_Alpenschaf  18, Schwarzbraunes_Bergschaf  17, Charollais_Suisse  8",
Hausen am Albis,462.0,34.0,12.2,"Schwarzbraunes_Bergschaf  136, Kreuzung  111, Weisses_Alpenschaf  107, Engadinerschaf  45, Ouessant  25",
Bonfol,46.0,3.4,6.9,"Schwarzbraunes_Bergschaf  19, Charollais_Suisse  16, Kreuzung  7",
Morges,0.0,0.0,0.0,,
Courtételle,65.0,4.8,2.5,"Texel  10, Kreuzung  8, Schwarzbraunes_Bergschaf  6",
Bourrignon,170.0,12.5,63.0,"Suffolk  58, Kreuzung  52, Schwarzbraunes_Bergschaf  41, Weisses_Alpenschaf  7",
Rolle,,,,,
Merenschwand,193.0,14.3,5.2,"Weisses_Alpenschaf  63, Schwarzbraunes_Bergschaf  20, Braunkoepfiges_Fleischschaf  16, Texel  11, Engadinerschaf  8",
Ramsen,51.0,3.8,3.5,"Braunkoepfiges_Fleischschaf  26, Weisses_Alpenschaf  14, Ouessant  6",
Schmitten (FR),60.0,4.4,1.4,"Kreuzung  16, Suffolk  16",
Soubey,244.0,18.1,186.3,"Texel  43, Schwarzbraunes_Bergschaf  37, Kreuzung  26, Suffolk  25, Saaser_Mutte  24",
Cormoret,24.0,1.8,4.9,"Suffolk  13, Schwarzbraunes_Bergschaf  7",
Bürchen,33.0,2.4,4.4,Walliser_Schwarznasenschaf  33,
Sauge,13.0,1.0,1.6,"Kreuzung  6, Texel  5",
La Verrerie,103.0,7.7,7.9,"Schwarzbraunes_Bergschaf  75, Braunkoepfiges_Fleischschaf  7, Weisses_Alpenschaf  5",
Felsberg,39.0,2.9,1.5,"Berrichon_du_Cher  21, Texel  12, Weisses_Alpenschaf  6",
Embd,263.0,19.6,93.9,"Walliser_Schwarznasenschaf  102, Engadinerschaf  51, Weisses_Alpenschaf  32, Walliser_Landschaf  29, Heidschnucke  16",
Rhäzüns,718.0,53.7,44.6,"Walliser_Schwarznasenschaf  14, Engadinerschaf  11, Weisses_Alpenschaf  8",
Wald (BE),429.0,32.3,37.0,"Dorper  126, Kreuzung  38, Braunkoepfiges_Fleischschaf  30, Schwarzbraunes_Bergschaf  15, Spiegelschaf  10",
Echichens,13.0,1.0,0.4,Schwarzbraunes_Bergschaf  10,
Wünnewil-Flamatt,592.0,44.6,10.6,"Texel  145, Kreuzung  97, Berrichon_du_Cher  70, Heidschnucke  11, Suffolk  10",
Galgenen,670.0,50.5,12.7,"Weisses_Alpenschaf  291, Heidschnucke  65, Berrichon_du_Cher  54, Charollais_Suisse  50, Engadinerschaf  49",
Lostorf,83.0,6.3,2.1,"Schwarzbraunes_Bergschaf  21, Kreuzung  15, Jakobsschaf  14, Saaser_Mutte  9, Texel  5",
Linden,352.0,26.6,27.0,"Schwarzbraunes_Bergschaf  80, Braunkoepfiges_Fleischschaf  72, Kreuzung  56, Weisses_Alpenschaf  22, Walliser_Schwarznasenschaf  9",
Locarno,0.0,0.0,0.0,,
Eschenbach (LU),453.0,34.3,12.3,"Schwarzbraunes_Bergschaf  122, Kreuzung  86, Nolana  28, Braunkoepfiges_Fleischschaf  24, Weisses_Alpenschaf  18",
Visp,57.0,4.3,0.7,"Ostfriesisches_Milchschaf  44, Walliser_Schwarznasenschaf  6, Weisses_Alpenschaf  6",
Chevroux,38.0,11.2,7.7,"Kamerunschaf  16, Ouessant  11, Kreuzung  10",
Wilderswil,84.0,6.4,3.2,"Schwarzbraunes_Bergschaf  37, Braunkoepfiges_Fleischschaf  12, Weisses_Alpenschaf  12, Suffolk  5",
Vaulion,239.0,18.2,47.3,"Lacaune  195, Suffolk  13, Buendner_Oberlaender_Schaf  10, Ile_de_France_Suisse  8, Berrichon_du_Cher  7",
Pfyn,77.0,5.9,3.7,"Kreuzung  26, Spiegelschaf  9",
Berg (TG),141.0,10.7,4.1,"Walliser_Schwarznasenschaf  18, Shropshire  15, Nolana  14, Ouessant  8",
Ossingen,33.0,2.5,1.9,,
Bovernier,0.0,0.0,0.0,,
Vex,77.0,5.9,4.3,"Walliser_Schwarznasenschaf  47, Suffolk  6, Weisses_Alpenschaf  5",
Mettmenstetten,259.0,19.9,4.8,"Kreuzung  60, Schwarzbraunes_Bergschaf  60, Heidschnucke  35, Shropshire  20, Suffolk  11",
Zell (ZH),227.0,17.5,3.5,"Schwarzbraunes_Bergschaf  111, Ouessant  24, Engadinerschaf  15, Kreuzung  11",
Hittnau,9.0,0.7,0.2,Ouessant  7,
Bernex,12.0,0.9,0.1,Schwarzbraunes_Bergschaf  6,
Aedermannsdorf,17.0,1.3,2.9,Texel  14,
Stadel,66.0,5.1,2.8,"Kreuzung  28, Skudde  15, Schwarzbraunes_Bergschaf  12, Ouessant  5",
Oftringen,39.0,3.0,0.3,"Braunkoepfiges_Fleischschaf  13, Suffolk  13, Schwarzbraunes_Bergschaf  6, Ouessant  5",
Isone,36.0,2.8,9.1,Weisses_Alpenschaf  27,
La Côte-aux-Fées,13.0,1.0,2.8,,
Varen,261.0,20.4,38.3,"Walliser_Schwarznasenschaf  170, Weisses_Alpenschaf  48, Engadinerschaf  8, Shropshire  5, Texel  5",
Weisslingen,94.0,7.3,2.8,"Kamerunschaf  16, Kreuzung  14",
Konolfingen,318.0,24.9,5.8,"Braunkoepfiges_Fleischschaf  131, Schwarzbraunes_Bergschaf  22, Suffolk  17, Dorper  16, Kreuzung  5, Weisses_Alpenschaf  5",
Embrach,167.0,13.2,1.7,"Texel  78, Braunkoepfiges_Fleischschaf  26, Heidschnucke  13, Ouessant  11, Kreuzung  8",
Lengnau (AG),38.0,3.0,1.4,"Braunkoepfiges_Fleischschaf  7, Heidschnucke  7, Schwarzbraunes_Bergschaf  5, Weisses_Alpenschaf  5",
Oberhelfenschwil,0.0,0.0,0.0,,
Gaiserwald,118.0,9.3,1.4,"Weisses_Alpenschaf  29, Kamerunschaf  5, Kreuzung  5",
Renan (BE),116.0,9.2,12.4,"Walliser_Landschaf  17, Walliser_Schwarznasenschaf  13, Kreuzung  6, Ostfriesisches_Milchschaf  6",
Büren an der Aare,92.0,7.3,2.5,"Braunkoepfiges_Fleischschaf  40, Schwarzbraunes_Bergschaf  34, Suffolk  6, Spiegelschaf  5",
Beggingen,211.0,16.8,45.0,"Weisses_Alpenschaf  74, Kreuzung  45, Texel  14, Lacaune  7",
Ettiswil,293.0,23.3,10.5,"Kreuzung  107, Suffolk  37, Skudde  26, Kamerunschaf  21, Engadinerschaf  12",
Dorénaz,241.0,19.2,23.2,"Lacaune  179, Suffolk  21, Walliser_Schwarznasenschaf  12, Ouessant  7",
Gingins,20.0,1.6,1.6,"Charmoise  11, Walliser_Schwarznasenschaf  6",
Densbüren,173.0,13.8,23.8,"Kreuzung  31, Ostfriesisches_Milchschaf  24, Schwarzbraunes_Bergschaf  20, Weisses_Alpenschaf  7, Skudde  6, Walliser_Schwarznasenschaf  6",
Lignières,30.0,2.4,3.1,"Spiegelschaf  21, Schwarzbraunes_Bergschaf  6",
Hauptwil-Gottshaus,780.0,62.4,38.7,"Weisses_Alpenschaf  118, Spiegelschaf  63, Engadinerschaf  54, Kreuzung  42, Walliser_Schwarznasenschaf  15",
Wohlen (AG),24.0,1.9,0.1,Weisses_Alpenschaf  20,
Develier,356.0,28.5,26.0,"Schwarzbraunes_Bergschaf  269, Kreuzung  30, Charollais_Suisse  5",
Baden,0.0,0.0,0.0,,
Liesberg,32.0,2.6,2.9,"Schwarzbraunes_Bergschaf  8, Kreuzung  6, Walliser_Schwarznasenschaf  6",
Schongau,187.0,15.0,17.9,"Schwarzbraunes_Bergschaf  65, Skudde  58, Suffolk  13, Engadinerschaf  9, Kreuzung  7",
Rümlang,81.0,6.5,1.0,"Kamerunschaf  42, Schwarzbraunes_Bergschaf  14",
Oberbalm,239.0,19.3,27.6,"Kreuzung  80, Schwarzbraunes_Bergschaf  57, Weisses_Alpenschaf  15, Shropshire  9, Suffolk  6, Texel  6",
Lajoux (JU),6.0,0.5,0.9,,
Sirnach,112.0,9.0,1.4,"Kreuzung  15, Weisses_Alpenschaf  11",
Küsnacht (ZH),49.0,4.0,0.3,"Walliser_Schwarznasenschaf  17, Weisses_Alpenschaf  15, Buendner_Oberlaender_Schaf  6",
Boécourt,,,,,
Muri (AG),60.0,4.9,0.7,Dorper  53,
Aarau,56.0,4.5,0.3,"Shropshire  22, Walliser_Landschaf  11, Walliser_Schwarznasenschaf  10, Schwarzbraunes_Bergschaf  7, Skudde  6",
Lucens,7.0,0.4,0.2,,
Saint-George,15.0,1.2,1.4,Schwarzbraunes_Bergschaf  13,
Birwinken,454.0,36.9,34.1,"Lacaune  276, Kreuzung  27, Weisses_Alpenschaf  22, Spiegelschaf  17, Engadinerschaf  14",
Bois-d'Amont,91.0,7.4,3.9,"Schwarzbraunes_Bergschaf  57, Kreuzung  13, Scottish_Blackface  9",
Kerzers,44.0,3.6,0.9,"Suffolk  13, Shropshire  12",
Lütschental,77.0,6.3,36.0,Braunkoepfiges_Fleischschaf  76,
Biberist,72.0,5.9,0.8,"Kreuzung  32, Texel  16, Ostfriesisches_Milchschaf  8, Weisses_Alpenschaf  5",
Schinznach,45.0,3.7,1.9,"Ouessant  17, Shropshire  16, Braunkoepfiges_Fleischschaf  11",
Wäldi,58.0,4.8,5.5,Kerry_Hill  11,
Ufhusen,400.0,32.8,43.1,"Kreuzung  141, Braunkoepfiges_Fleischschaf  32, Engadinerschaf  26, Schwarzbraunes_Bergschaf  25, Texel  24",
Zihlschlacht-Sitterdorf,521.0,42.7,21.0,"Lacaune  327, Weisses_Alpenschaf  88, Kreuzung  37, Walliser_Schwarznasenschaf  17, Spiegelschaf  14",
Collonges,0.0,0.0,0.0,,
Yvorne,,,,,
Bettlach,237.0,19.4,4.8,"Skudde  147, Texel  39, Shropshire  12, Kreuzung  10, Schwarzbraunes_Bergschaf  7",
Erlen,258.0,21.2,6.8,"Schwarzbraunes_Bergschaf  110, Kreuzung  47, Walliser_Schwarznasenschaf  25, Charollais_Suisse  10, Ostfriesisches_Milchschaf  8",
Hombrechtikon,301.0,24.7,3.4,"Engadinerschaf  69, Walliser_Landschaf  14, Kreuzung  13, Weisses_Alpenschaf  11, Skudde  10",
Mergoscia,28.0,2.3,13.9,Engadinerschaf  17,
Ascona,,,,,
Corcelles-près-Payerne,123.0,10.2,4.6,"Charollais_Suisse  72, Schwarzbraunes_Bergschaf  44",
Wuppenau,150.0,12.4,13.2,"Weisses_Alpenschaf  40, Engadinerschaf  27, Ile_de_France_Suisse  21, Braunkoepfiges_Fleischschaf  7, Ouessant  7, Schwarzbraunes_Bergschaf  7",
Ochlenberg,381.0,31.4,67.7,"Shropshire  244, Kreuzung  47, Spiegelschaf  8, Walliser_Schwarznasenschaf  8",
Oensingen,37.0,3.1,0.6,"Spiegelschaf  13, Kreuzung  8, Weisses_Alpenschaf  5",
Orbe,195.0,16.2,2.7,"Charollais_Suisse  39, Ouessant  35, Walliser_Schwarznasenschaf  25, Kreuzung  20, Weisses_Alpenschaf  16",
Buochs,220.0,22.1,4.1,"Braunkoepfiges_Fleischschaf  24, Texel  14, Kreuzung  13, Spiegelschaf  10, Schwarzbraunes_Bergschaf  9",
Roggwil (TG),374.0,31.1,11.5,"Ostfriesisches_Milchschaf  256, Weisses_Alpenschaf  56, Spiegelschaf  29, Engadinerschaf  17, Kreuzung  5",
Stallikon,214.0,17.8,5.7,"Weisses_Alpenschaf  91, Kreuzung  40, Heidschnucke  23, Engadinerschaf  8, Schwarzbraunes_Bergschaf  5",
Eschenz,160.0,13.3,8.6,"Dorper  31, Walliser_Schwarznasenschaf  30, Engadinerschaf  28, Kamerunschaf  13",
Lindau,422.0,35.2,7.6,"Schwarzbraunes_Bergschaf  221, Kreuzung  59, Ouessant  51, Engadinerschaf  43, Dorper  11",
Marchissy,0.0,0.0,0.0,,
Pont-en-Ogoz,35.0,3.4,1.8,"Walliser_Schwarznasenschaf  18, Walliser_Landschaf  8",
Hauterive (FR),88.0,7.4,3.4,"Schwarzbraunes_Bergschaf  37, Kreuzung  24, Berrichon_du_Cher  9, Suffolk  7, Oxford  5",
Bichelsee-Balterswil,109.0,8.9,3.7,"Schwarzbraunes_Bergschaf  22, Walliser_Schwarznasenschaf  20, Kreuzung  13, Braunkoepfiges_Fleischschaf  12, Weisses_Alpenschaf  12",
Kirchlindach,105.0,8.8,3.3,"Schwarzbraunes_Bergschaf  20, Walliser_Schwarznasenschaf  11, Texel  7",
Meilen,228.0,19.1,1.6,"Engadinerschaf  16, Ouessant  10",
Villmergen,9.0,0.8,0.1,Walliser_Schwarznasenschaf  9,
Oberdorf (SO),71.0,6.0,4.0,"Lacaune  36, Kreuzung  11, Ouessant  6",
Endingen,8.0,0.7,0.3,Shropshire  5,
Glattfelden,6.0,0.5,0.1,Engadinerschaf  6,
Küttigen,269.0,22.6,4.3,"Weisses_Alpenschaf  156, Kreuzung  32, Schwarzbraunes_Bergschaf  13, Ostfriesisches_Milchschaf  10, Spiegelschaf  6",
Messen,65.0,5.5,4.4,"Jakobsschaf  21, Skudde  12, Schwarzbraunes_Bergschaf  9, Weisses_Alpenschaf  9, Kreuzung  7",
