year,month,breed,n_animals
2019,6,Ceskoslovensky Vlciak,424.0
2019,7,Ceskoslovensky Vlciak,419.0
2019,8,Ceskoslovensky Vlciak,417.0
2019,9,Ceskoslovensky Vlciak,419.0
2019,10,Ceskoslovensky Vlciak,421.0
2019,11,Ceskoslovensky Vlciak,426.0
2019,12,Ceskoslovensky Vlciak,429.0
2020,1,Ceskoslovensky Vlciak,443.0
2020,2,Ceskoslovensky Vlciak,449.0
2020,3,Ceskoslovensky Vlciak,454.0
2020,4,Ceskoslovensky Vlciak,452.0
2020,5,Ceskoslovensky Vlciak,454.0
2020,6,Ceskoslovensky Vlciak,455.0
2020,7,Ceskoslovensky Vlciak,448.0
2020,8,Ceskoslovensky Vlciak,449.0
2020,9,Ceskoslovensky Vlciak,446.0
2020,10,Ceskoslovensky Vlciak,454.0
2020,11,Ceskoslovensky Vlciak,452.0
2020,12,Ceskoslovensky Vlciak,463.0
2021,1,Ceskoslovensky Vlciak,466.0
2021,2,Ceskoslovensky Vlciak,468.0
2021,3,Ceskoslovensky Vlciak,469.0
2021,4,Ceskoslovensky Vlciak,471.0
2021,5,Ceskoslovensky Vlciak,470.0
2021,6,Ceskoslovensky Vlciak,467.0
2021,7,Ceskoslovensky Vlciak,476.0
2021,8,Ceskoslovensky Vlciak,479.0
2021,9,Ceskoslovensky Vlciak,480.0
2021,10,Ceskoslovensky Vlciak,475.0
2021,11,Ceskoslovensky Vlciak,473.0
2021,12,Ceskoslovensky Vlciak,474.0
2022,1,Ceskoslovensky Vlciak,475.0
2022,2,Ceskoslovensky Vlciak,472.0
2022,3,Ceskoslovensky Vlciak,469.0
2022,4,Ceskoslovensky Vlciak,466.0
2022,5,Ceskoslovensky Vlciak,467.0
2022,6,Ceskoslovensky Vlciak,470.0
2022,7,Ceskoslovensky Vlciak,465.0
2022,8,Ceskoslovensky Vlciak,470.0
2022,9,Ceskoslovensky Vlciak,468.0
2022,10,Ceskoslovensky Vlciak,471.0
2022,11,Ceskoslovensky Vlciak,469.0
2022,12,Ceskoslovensky Vlciak,468.0
2023,1,Ceskoslovensky Vlciak,467.0
2023,2,Ceskoslovensky Vlciak,472.0
2023,3,Ceskoslovensky Vlciak,471.0
2023,4,Ceskoslovensky Vlciak,473.0
2023,5,Ceskoslovensky Vlciak,472.0
2023,6,Ceskoslovensky Vlciak,467.0
2023,7,Ceskoslovensky Vlciak,464.0
2016,1,Cesky Fousek,13.0
2016,2,Cesky Fousek,13.0
2016,3,Cesky Fousek,12.0
2016,4,Cesky Fousek,12.0
2016,5,Cesky Fousek,11.0
2016,6,Cesky Fousek,11.0
2016,7,Cesky Fousek,11.0
2016,8,Cesky Fousek,11.0
2016,9,Cesky Fousek,11.0
2016,10,Cesky Fousek,11.0
2016,11,Cesky Fousek,11.0
2016,12,Cesky Fousek,11.0
2017,1,Cesky Fousek,11.0
2017,2,Cesky Fousek,11.0
2017,3,Cesky Fousek,11.0
2017,4,Cesky Fousek,11.0
2017,5,Cesky Fousek,11.0
2017,6,Cesky Fousek,10.0
2017,7,Cesky Fousek,10.0
2017,8,Cesky Fousek,10.0
2017,9,Cesky Fousek,10.0
2017,10,Cesky Fousek,10.0
2017,11,Cesky Fousek,10.0
2017,12,Cesky Fousek,10.0
2018,1,Cesky Fousek,10.0
2018,2,Cesky Fousek,10.0
2018,3,Cesky Fousek,10.0
2018,4,Cesky Fousek,10.0
2018,5,Cesky Fousek,10.0
2018,6,Cesky Fousek,10.0
2018,7,Cesky Fousek,11.0
2018,8,Cesky Fousek,11.0
2018,9,Cesky Fousek,11.0
2018,10,Cesky Fousek,11.0
2018,11,Cesky Fousek,10.0
2018,12,Cesky Fousek,10.0
2019,1,Cesky Fousek,10.0
2019,2,Cesky Fousek,10.0
2019,3,Cesky Fousek,10.0
2019,4,Cesky Fousek,10.0
2019,5,Cesky Fousek,11.0
2019,6,Cesky Fousek,11.0
2019,7,Cesky Fousek,11.0
2019,8,Cesky Fousek,11.0
2019,9,Cesky Fousek,11.0
2019,10,Cesky Fousek,11.0
2019,11,Cesky Fousek,11.0
2019,12,Cesky Fousek,11.0
2020,1,Cesky Fousek,11.0
2020,2,Cesky Fousek,11.0
2020,3,Cesky Fousek,10.0
2020,4,Cesky Fousek,10.0
2020,5,Cesky Fousek,10.0
2020,6,Cesky Fousek,10.0
2020,7,Cesky Fousek,10.0
2020,8,Cesky Fousek,10.0
2020,9,Cesky Fousek,10.0
2020,10,Cesky Fousek,10.0
2020,11,Cesky Fousek,10.0
2020,12,Cesky Fousek,10.0
2021,1,Cesky Fousek,10.0
2021,2,Cesky Fousek,10.0
2021,3,Cesky Fousek,10.0
2021,4,Cesky Fousek,10.0
2021,5,Cesky Fousek,10.0
2021,6,Cesky Fousek,10.0
2021,7,Cesky Fousek,10.0
2021,8,Cesky Fousek,10.0
2021,9,Cesky Fousek,11.0
2021,10,Cesky Fousek,11.0
2021,11,Cesky Fousek,11.0
2021,12,Cesky Fousek,11.0
2022,1,Cesky Fousek,11.0
2022,2,Cesky Fousek,10.0
2022,3,Cesky Fousek,10.0
2022,4,Cesky Fousek,10.0
2022,5,Cesky Fousek,10.0
2022,6,Cesky Fousek,11.0
2022,7,Cesky Fousek,11.0
2022,8,Cesky Fousek,11.0
2022,9,Cesky Fousek,11.0
2022,10,Cesky Fousek,11.0
2022,11,Cesky Fousek,11.0
2022,12,Cesky Fousek,12.0
2023,1,Cesky Fousek,12.0
2023,2,Cesky Fousek,12.0
2023,3,Cesky Fousek,12.0
2023,4,Cesky Fousek,12.0
2023,5,Cesky Fousek,12.0
2023,6,Cesky Fousek,11.0
2023,7,Cesky Fousek,11.0
2016,1,Cesky Terrier,24.0
2016,2,Cesky Terrier,24.0
2016,3,Cesky Terrier,24.0
2016,4,Cesky Terrier,24.0
2016,5,Cesky Terrier,24.0
2016,6,Cesky Terrier,24.0
2016,7,Cesky Terrier,20.0
2016,8,Cesky Terrier,20.0
2016,9,Cesky Terrier,20.0
2016,10,Cesky Terrier,19.0
2016,11,Cesky Terrier,19.0
2016,12,Cesky Terrier,19.0
2017,1,Cesky Terrier,19.0
2017,2,Cesky Terrier,19.0
2017,3,Cesky Terrier,19.0
2017,4,Cesky Terrier,19.0
2017,5,Cesky Terrier,19.0
2017,6,Cesky Terrier,17.0
2017,7,Cesky Terrier,17.0
2017,8,Cesky Terrier,17.0
2017,9,Cesky Terrier,17.0
2017,10,Cesky Terrier,17.0
2017,11,Cesky Terrier,17.0
2017,12,Cesky Terrier,16.0
2018,1,Cesky Terrier,16.0
2018,2,Cesky Terrier,15.0
2018,3,Cesky Terrier,16.0
2018,4,Cesky Terrier,16.0
2018,5,Cesky Terrier,16.0
2018,6,Cesky Terrier,16.0
2018,7,Cesky Terrier,18.0
2018,8,Cesky Terrier,18.0
2018,9,Cesky Terrier,18.0
2018,10,Cesky Terrier,18.0
2018,11,Cesky Terrier,18.0
2018,12,Cesky Terrier,17.0
2019,1,Cesky Terrier,18.0
2019,2,Cesky Terrier,19.0
2019,3,Cesky Terrier,19.0
2019,4,Cesky Terrier,19.0
2019,5,Cesky Terrier,19.0
2019,6,Cesky Terrier,20.0
2019,7,Cesky Terrier,20.0
2019,8,Cesky Terrier,18.0
2019,9,Cesky Terrier,20.0
2019,10,Cesky Terrier,22.0
2019,11,Cesky Terrier,23.0
2019,12,Cesky Terrier,23.0
2020,1,Cesky Terrier,22.0
2020,2,Cesky Terrier,22.0
2020,3,Cesky Terrier,23.0
2020,4,Cesky Terrier,23.0
2020,5,Cesky Terrier,23.0
2020,6,Cesky Terrier,25.0
2020,7,Cesky Terrier,24.0
2020,8,Cesky Terrier,26.0
2020,9,Cesky Terrier,26.0
2020,10,Cesky Terrier,28.0
2020,11,Cesky Terrier,29.0
2020,12,Cesky Terrier,35.0
2021,1,Cesky Terrier,39.0
2021,2,Cesky Terrier,41.0
2021,3,Cesky Terrier,40.0
2021,4,Cesky Terrier,42.0
2021,5,Cesky Terrier,43.0
2021,6,Cesky Terrier,46.0
2021,7,Cesky Terrier,46.0
2021,8,Cesky Terrier,47.0
2021,9,Cesky Terrier,48.0
2021,10,Cesky Terrier,50.0
2021,11,Cesky Terrier,51.0
2021,12,Cesky Terrier,51.0
2022,1,Cesky Terrier,53.0
2022,2,Cesky Terrier,53.0
